16.168,5.273,0
16.174,5.236,0.001161337
16.193,5.25,0.004181147
16.168,5.274,0.007252693
16.168,5.273,0.008261681
16.193,5.292,0.013804197
16.194,5.293,0.016298771
16.194,5.291,0.017307043
16.169,5.245,0.020925283
16.171,5.211,0.023490906
16.152,5.232,0.025990486
16.152,5.227,0.027001858
16.153,5.232,0.030183077
16.119,5.291,0.033180952
16.119,5.293,0.034182549
16.153,5.229,0.037380934
16.192,5.278,0.038963556
16.193,5.29,0.041460514
16.194,5.28,0.044200182
16.194,5.276,0.045272112
16.169,5.257,0.048456907
16.169,5.271,0.051299095
16.169,5.278,0.052747965
16.169,5.301,0.055490494
16.168,5.313,0.058755875
16.168,5.321,0.059775829
16.193,5.286,0.06449008
16.169,5.275,0.068696976
16.169,5.271,0.070922136
16.169,5.271,0.073990822
16.22,5.283,0.073990822
16.194,5.294,0.077504396
16.193,5.301,0.078503609
16.195,5.254,0.083798409
16.195,5.266,0.086039543
16.195,5.257,0.087040186
16.195,5.247,0.090214968
16.195,5.223,0.094225168
16.195,5.225,0.094225168
16.195,5.285,0.097402573
16.195,5.281,0.10041666
16.17,5.247,0.105710745
16.195,5.248,0.10806942
16.22,5.249,0.109077215
16.22,5.252,0.112206221
16.195,5.24,0.115757942
16.195,5.229,0.116874933
16.169,5.264,0.119948626
16.169,5.239,0.12472105
16.169,5.234,0.12556076
16.169,5.251,0.128567219
16.169,5.24,0.13157773
16.169,5.254,0.134577274
16.169,5.263,0.135580778
16.169,5.276,0.138795376
16.169,5.261,0.141744137
16.169,5.23,0.142610788
16.169,5.217,0.145328522
16.169,5.217,0.146619558
16.169,5.233,0.148951292
16.169,5.231,0.1524055
16.169,5.211,0.15383029
16.143,5.22,0.156042099
16.143,5.228,0.157043219
16.168,5.218,0.160611391
16.168,5.206,0.163118601
16.131,5.193,0.164686441
16.119,5.227,0.16769433
16.119,5.238,0.170691252
16.119,5.24,0.171692371
16.119,5.238,0.174694777
16.119,5.238,0.177694321
16.145,5.256,0.180746317
16.119,5.267,0.183195353
16.094,5.265,0.186595201
16.144,5.227,0.190720797
16.144,5.235,0.194378138
16.169,5.251,0.197674036
