width:13.14, height:6.363, time:0.0010027885437011719
width:13.139, height:6.362, time:0.0010027885437011719
width:13.138, height:6.366, time:0.002003192901611328
width:13.138, height:6.374, time:0.0043642520904541016
width:13.114, height:6.386, time:0.0043642520904541016
width:13.139, height:6.39, time:0.0073375701904296875
width:13.115, height:6.397, time:0.010380744934082031
width:13.117, height:6.41, time:0.012953042984008789
width:13.117, height:6.416, time:0.014220237731933594
width:13.117, height:6.449, time:0.017317771911621094
width:13.117, height:6.443, time:0.018543243408203125
width:13.193, height:6.412, time:0.021548748016357422
width:13.193, height:6.412, time:0.0227658748626709
width:13.169, height:6.42, time:0.02521491050720215
width:13.169, height:6.394, time:0.02830982208251953
width:13.193, height:6.394, time:0.03138566017150879
width:13.167, height:6.406, time:0.03441905975341797
width:13.167, height:6.406, time:0.03542065620422363
width:13.169, height:6.385, time:0.03874969482421875
width:13.165, height:6.366, time:0.0409088134765625
width:13.166, height:6.356, time:0.04291868209838867
width:13.167, height:6.347, time:0.04543495178222656
width:13.142, height:6.319, time:0.04848670959472656
width:13.142, height:6.337, time:0.04977059364318848
width:13.165, height:6.334, time:0.052057504653930664
width:13.165, height:6.333, time:0.05329155921936035
width:13.168, height:6.334, time:0.0567011833190918
width:13.142, height:6.344, time:0.05785846710205078
width:13.141, height:6.383, time:0.06028461456298828
width:13.117, height:6.37, time:0.06332206726074219
width:13.116, height:6.37, time:0.06470060348510742
width:13.116, height:6.379, time:0.06586599349975586
width:13.115, height:6.409, time:0.06818008422851562
width:13.065, height:6.417, time:0.07062530517578125
width:13.067, height:6.426, time:0.07163119316101074
width:13.067, height:6.435, time:0.07272791862487793
width:13.094, height:6.462, time:0.07660079002380371
width:13.119, height:6.461, time:0.07782554626464844
width:13.068, height:6.457, time:0.08034324645996094
width:13.068, height:6.457, time:0.08134341239929199
width:13.043, height:6.463, time:0.08453011512756348
width:13.043, height:6.463, time:0.08565592765808105
width:13.067, height:6.434, time:0.08766412734985352
width:13.067, height:6.435, time:0.08866405487060547
width:13.067, height:6.458, time:0.0925893783569336
width:13.067, height:6.46, time:0.09358954429626465
width:13.067, height:6.468, time:0.09604930877685547
width:13.067, height:6.465, time:0.09808921813964844
width:13.067, height:6.465, time:0.09808921813964844
width:13.068, height:6.464, time:0.09909534454345703
width:13.068, height:6.47, time:0.10118675231933594
width:13.068, height:6.472, time:0.10118675231933594
width:13.068, height:6.47, time:0.10220551490783691
width:13.066, height:6.463, time:0.10720610618591309
width:13.028, height:6.407, time:0.11067390441894531
width:13.042, height:6.431, time:0.1116783618927002
width:13.015, height:6.471, time:0.11673641204833984
width:13.015, height:6.471, time:0.11673641204833984
width:13.016, height:6.469, time:0.12012100219726562
width:13.019, height:6.492, time:0.12430858612060547
width:12.993, height:6.492, time:0.12737798690795898
width:12.97, height:6.478, time:0.12882757186889648
width:12.969, height:6.487, time:0.1315159797668457
width:12.969, height:6.513, time:0.13402605056762695
width:12.969, height:6.519, time:0.1374046802520752
width:12.969, height:6.48, time:0.14059710502624512
width:12.942, height:6.478, time:0.14159631729125977
width:12.967, height:6.49, time:0.14459657669067383
width:12.967, height:6.492, time:0.14559650421142578
width:12.969, height:6.48, time:0.14859509468078613
width:12.969, height:6.477, time:0.1495962142944336
width:12.942, height:6.479, time:0.15259766578674316
width:12.968, height:6.473, time:0.15393614768981934
width:12.944, height:6.51, time:0.1565248966217041
width:12.944, height:6.5, time:0.1578977108001709
width:12.968, height:6.442, time:0.1601724624633789
width:12.968, height:6.459, time:0.16116666793823242
width:12.968, height:6.47, time:0.16416406631469727
width:12.943, height:6.467, time:0.16716265678405762
width:12.943, height:6.463, time:0.16816377639770508
width:12.944, height:6.435, time:0.17148470878601074
width:12.943, height:6.445, time:0.17248964309692383
width:12.943, height:6.472, time:0.1734941005706787
width:12.893, height:6.467, time:0.1754899024963379
width:12.918, height:6.468, time:0.17776942253112793
width:12.918, height:6.48, time:0.18061184883117676
width:12.918, height:6.485, time:0.18161320686340332
width:12.893, height:6.47, time:0.18485045433044434
width:12.918, height:6.466, time:0.18585538864135742
width:12.919, height:6.502, time:0.18774104118347168
width:12.918, height:6.519, time:0.18874883651733398
width:12.894, height:6.499, time:0.19235730171203613
width:12.894, height:6.493, time:0.19335246086120605
width:12.894, height:6.495, time:0.19635319709777832
width:12.894, height:6.496, time:0.1973590850830078
width:12.916, height:6.512, time:0.20035934448242188
width:12.916, height:6.514, time:0.20136547088623047
width:12.916, height:6.514, time:0.20441246032714844
width:12.916, height:6.5, time:0.2059321403503418
width:12.916, height:6.519, time:0.20893359184265137
width:12.918, height:6.479, time:0.21193218231201172
width:12.918, height:6.499, time:0.21393227577209473
width:12.867, height:6.469, time:0.21762704849243164
width:12.891, height:6.514, time:0.22106170654296875
width:12.891, height:6.505, time:0.22330975532531738
width:12.891, height:6.485, time:0.22472596168518066
width:12.891, height:6.483, time:0.2279667854309082
width:12.891, height:6.49, time:0.2279667854309082
width:12.891, height:6.511, time:0.2293531894683838
width:12.866, height:6.489, time:0.2325754165649414
width:12.866, height:6.486, time:0.23557710647583008
width:12.841, height:6.482, time:0.23657608032226562
width:12.866, height:6.465, time:0.23957467079162598
width:12.866, height:6.472, time:0.24057507514953613
width:12.841, height:6.461, time:0.243574857711792
width:12.868, height:6.443, time:0.24657893180847168
width:12.868, height:6.429, time:0.24886178970336914
width:12.868, height:6.412, time:0.25086164474487305
width:12.868, height:6.432, time:0.25328779220581055
width:12.842, height:6.419, time:0.25644993782043457
width:12.842, height:6.416, time:0.2580111026763916
width:12.87, height:6.39, time:0.2604212760925293
width:12.87, height:6.394, time:0.2635917663574219
width:12.842, height:6.409, time:0.2649686336517334
width:12.879, height:6.385, time:0.2671544551849365
width:12.842, height:6.407, time:0.26815295219421387
width:12.844, height:6.407, time:0.27121782302856445
width:12.817, height:6.406, time:0.274669885635376
width:12.818, height:6.441, time:0.2762303352355957
width:12.843, height:6.452, time:0.2762303352355957
width:12.843, height:6.455, time:0.27752089500427246
width:12.816, height:6.438, time:0.28070497512817383
width:12.842, height:6.436, time:0.2830073833465576
width:12.842, height:6.432, time:0.2840120792388916
width:12.817, height:6.412, time:0.28702712059020996
width:12.817, height:6.409, time:0.28803348541259766
width:12.793, height:6.413, time:0.2911648750305176
width:12.793, height:6.409, time:0.29300761222839355
width:12.818, height:6.39, time:0.29502177238464355
width:12.818, height:6.425, time:0.2980203628540039
width:12.818, height:6.416, time:0.29902148246765137
width:12.791, height:6.411, time:0.30202531814575195
width:12.792, height:6.368, time:0.3050198554992676
width:12.842, height:6.37, time:0.30645036697387695
width:12.816, height:6.422, time:0.3098030090332031
width:12.816, height:6.43, time:0.31046223640441895
width:12.79, height:6.469, time:0.313617467880249
width:12.79, height:6.395, time:0.3163418769836426
width:12.841, height:6.4, time:0.31749916076660156
width:12.79, height:6.474, time:0.3199186325073242
width:12.818, height:6.483, time:0.32182812690734863
width:12.79, height:6.511, time:0.32396841049194336
width:12.841, height:6.541, time:0.32671546936035156
width:12.866, height:6.543, time:0.3277440071105957
width:12.866, height:6.517, time:0.3314473628997803
width:12.866, height:6.517, time:0.3324594497680664
width:12.866, height:6.517, time:0.33345532417297363
width:12.891, height:6.528, time:0.3364717960357666
width:12.916, height:6.512, time:0.3390767574310303
width:12.891, height:6.465, time:0.34207630157470703
width:12.891, height:6.444, time:0.3452742099761963
width:12.891, height:6.431, time:0.34627437591552734
width:12.891, height:6.442, time:0.3492767810821533
width:12.891, height:6.454, time:0.3502776622772217
width:12.89, height:6.424, time:0.3533644676208496
width:12.89, height:6.422, time:0.35473203659057617
width:12.89, height:6.465, time:0.35738110542297363
width:12.915, height:6.465, time:0.3610682487487793
width:12.918, height:6.461, time:0.36363792419433594
width:12.889, height:6.474, time:0.36634039878845215
width:12.89, height:6.457, time:0.3685190677642822
width:12.866, height:6.449, time:0.37079715728759766
width:12.865, height:6.436, time:0.3727986812591553
width:12.89, height:6.432, time:0.3748040199279785
width:12.89, height:6.418, time:0.37744641304016113
width:12.891, height:6.43, time:0.3806154727935791
width:12.892, height:6.416, time:0.3833606243133545
width:12.892, height:6.414, time:0.3848762512207031
width:12.892, height:6.409, time:0.38687586784362793
width:12.917, height:6.395, time:0.3878777027130127
width:12.917, height:6.387, time:0.39134764671325684
width:12.916, height:6.36, time:0.39185404777526855
width:12.918, height:6.354, time:0.3952944278717041
width:12.917, height:6.33, time:0.3969430923461914
width:12.917, height:6.372, time:0.3993494510650635
width:12.917, height:6.38, time:0.40195274353027344
width:12.892, height:6.378, time:0.4029715061187744
width:12.867, height:6.391, time:0.4064371585845947
width:12.903, height:6.347, time:0.40795230865478516
width:12.919, height:6.306, time:0.4099562168121338
width:12.919, height:6.326, time:0.41195249557495117
width:12.918, height:6.364, time:0.4139525890350342
width:12.918, height:6.393, time:0.41715359687805176
width:12.918, height:6.404, time:0.41822385787963867
width:12.918, height:6.412, time:0.4212343692779541
width:12.918, height:6.403, time:0.42223548889160156
width:12.918, height:6.401, time:0.424238920211792
width:12.918, height:6.403, time:0.424238920211792
width:12.918, height:6.403, time:0.42623281478881836
width:12.981, height:6.378, time:0.42923426628112793
width:12.956, height:6.397, time:0.43375444412231445
width:12.958, height:6.405, time:0.434755802154541
width:12.991, height:6.389, time:0.4377570152282715
width:12.968, height:6.392, time:0.4402735233306885
width:12.959, height:6.384, time:0.443622350692749
width:12.966, height:6.382, time:0.44679975509643555
width:12.917, height:6.391, time:0.44980764389038086
width:12.943, height:6.417, time:0.4528050422668457
width:12.943, height:6.425, time:0.45398569107055664
width:12.969, height:6.409, time:0.4566354751586914
width:12.943, height:6.417, time:0.4586362838745117
width:12.943, height:6.418, time:0.4586362838745117
width:12.943, height:6.418, time:0.4596364498138428
width:12.943, height:6.409, time:0.4606344699859619
width:12.943, height:6.396, time:0.46185302734375
width:12.943, height:6.392, time:0.4628608226776123
width:12.969, height:6.414, time:0.4628608226776123
width:12.994, height:6.417, time:0.466860294342041
width:13.045, height:6.425, time:0.4698605537414551
width:13.045, height:6.427, time:0.47086381912231445
width:13.019, height:6.432, time:0.47286176681518555
width:13.044, height:6.434, time:0.47411274909973145
width:13.093, height:6.453, time:0.4774181842803955
width:13.093, height:6.453, time:0.47843003273010254
width:13.067, height:6.433, time:0.4814300537109375
width:13.042, height:6.437, time:0.4847376346588135
width:13.044, height:6.447, time:0.48575282096862793
width:13.044, height:6.424, time:0.48874473571777344
width:13.044, height:6.43, time:0.48874473571777344
width:13.042, height:6.369, time:0.4921755790710449
width:13.042, height:6.377, time:0.49317407608032227
width:13.042, height:6.399, time:0.49617576599121094
width:13.042, height:6.41, time:0.4971766471862793
width:13.018, height:6.406, time:0.4993164539337158
width:13.018, height:6.406, time:0.5018465518951416
width:13.018, height:6.418, time:0.5042779445648193
width:13.018, height:6.416, time:0.505805253982544
width:13.018, height:6.412, time:0.5078039169311523
width:13.018, height:6.409, time:0.5098021030426025
width:13.018, height:6.403, time:0.5126621723175049
width:13.018, height:6.399, time:0.5136651992797852
