width:14.209, height:5.996, time:0.001999378204345703
width:13.942, height:6.058, time:0.20877313613891602
width:13.917, height:6.068, time:0.21144652366638184
width:13.917, height:6.068, time:0.21144652366638184
width:13.968, height:6.043, time:0.21582293510437012
width:13.892, height:6.083, time:0.21849513053894043
width:13.891, height:6.095, time:0.21991372108459473
width:13.891, height:6.074, time:0.21991372108459473
width:13.916, height:6.054, time:0.22530007362365723
width:13.916, height:6.039, time:0.22530007362365723
width:13.916, height:6.039, time:0.22791528701782227
width:13.891, height:6.081, time:0.23041248321533203
width:13.891, height:6.031, time:0.2318437099456787
width:13.891, height:5.994, time:0.23449110984802246
width:13.891, height:6.021, time:0.2371377944946289
width:13.891, height:6.025, time:0.2387986183166504
width:13.866, height:6.083, time:0.24142670631408691
width:13.866, height:6.091, time:0.24285173416137695
width:13.866, height:6.068, time:0.24534010887145996
width:13.866, height:6.087, time:0.24692225456237793
width:13.891, height:6.099, time:0.24956583976745605
width:13.89, height:6.133, time:0.25185704231262207
width:13.89, height:6.12, time:0.2537398338317871
width:13.889, height:6.106, time:0.2562260627746582
width:13.89, height:6.131, time:0.25768303871154785
width:13.915, height:6.131, time:0.25885510444641113
width:13.915, height:6.104, time:0.2613484859466553
width:13.916, height:6.116, time:0.26285815238952637
width:13.89, height:6.124, time:0.26781582832336426
width:13.89, height:6.11, time:0.2702007293701172
width:13.891, height:6.151, time:0.2732672691345215
width:13.916, height:6.155, time:0.2751009464263916
width:13.866, height:6.174, time:0.2790498733520508
width:13.89, height:6.18, time:0.2790498733520508
width:13.89, height:6.18, time:0.2790498733520508
width:13.89, height:6.18, time:0.2790498733520508
width:13.84, height:6.178, time:0.2838740348815918
width:13.84, height:6.168, time:0.2871427536010742
width:13.865, height:6.17, time:0.2881944179534912
width:13.865, height:6.149, time:0.29278993606567383
width:13.89, height:6.162, time:0.2952423095703125
width:13.89, height:6.164, time:0.2952423095703125
width:13.865, height:6.17, time:0.299349308013916
width:13.865, height:6.17, time:0.299349308013916
width:13.865, height:6.174, time:0.30210423469543457
width:13.841, height:6.182, time:0.30210423469543457
width:13.865, height:6.178, time:0.30945706367492676
width:13.942, height:6.164, time:0.31234288215637207
width:13.942, height:6.161, time:0.31377267837524414
width:13.942, height:6.167, time:0.31377267837524414
width:13.867, height:6.201, time:0.31776881217956543
width:13.865, height:6.189, time:0.3208286762237549
width:13.864, height:6.18, time:0.32190966606140137
width:13.864, height:6.193, time:0.32431459426879883
width:13.864, height:6.193, time:0.32582759857177734
width:13.865, height:6.203, time:0.3271453380584717
width:13.865, height:6.199, time:0.32956886291503906
width:13.867, height:6.216, time:0.3322432041168213
width:13.866, height:6.218, time:0.33382534980773926
width:13.839, height:6.145, time:0.33646583557128906
width:13.839, height:6.139, time:0.33646583557128906
width:13.815, height:6.143, time:0.3405113220214844
width:13.816, height:6.155, time:0.34339261054992676
width:13.816, height:6.147, time:0.34339261054992676
width:13.817, height:6.104, time:0.3470299243927002
width:13.867, height:6.106, time:0.3470299243927002
width:13.867, height:6.116, time:0.3470299243927002
width:13.867, height:6.083, time:0.3470299243927002
width:13.867, height:6.074, time:0.3470299243927002
width:13.867, height:6.072, time:0.3470299243927002
width:13.867, height:6.064, time:0.35939908027648926
width:13.816, height:6.064, time:0.3608367443084717
width:13.816, height:6.052, time:0.36385202407836914
width:13.816, height:6.027, time:0.36385202407836914
width:13.842, height:6.041, time:0.36634206771850586
width:13.817, height:6.041, time:0.36634206771850586
width:13.816, height:5.96, time:0.3702661991119385
width:13.816, height:5.962, time:0.3702661991119385
width:13.816, height:6.004, time:0.3743622303009033
width:13.816, height:6.01, time:0.3743622303009033
width:13.816, height:6.031, time:0.3771359920501709
width:13.816, height:6.047, time:0.3771359920501709
width:13.816, height:6.056, time:0.3791484832763672
width:13.816, height:6.068, time:0.3791484832763672
width:13.816, height:6.037, time:0.3838930130004883
width:13.841, height:6.033, time:0.38698434829711914
width:13.816, height:6.05, time:0.3883538246154785
width:13.816, height:6.06, time:0.3914191722869873
width:13.816, height:6.05, time:0.3952662944793701
width:13.816, height:6.06, time:0.3952662944793701
width:13.842, height:6.037, time:0.3952662944793701
width:13.842, height:6.043, time:0.40310072898864746
width:13.842, height:6.047, time:0.40506649017333984
width:13.817, height:6.083, time:0.40506649017333984
width:13.817, height:6.018, time:0.40506649017333984
width:13.817, height:6.016, time:0.41225504875183105
width:13.792, height:6.047, time:0.4136624336242676
width:13.792, height:6.047, time:0.4136624336242676
width:13.792, height:6.041, time:0.4136624336242676
width:13.793, height:6.012, time:0.4136624336242676
width:13.793, height:6.014, time:0.4136624336242676
width:13.793, height:6.033, time:0.4136624336242676
width:13.792, height:6.031, time:0.42940831184387207
width:13.792, height:6.033, time:0.43070125579833984
width:13.841, height:6.022, time:0.434063196182251
width:13.865, height:6.074, time:0.4360630512237549
width:13.866, height:6.05, time:0.4399101734161377
width:13.816, height:6.028, time:0.44094276428222656
width:13.791, height:6.013, time:0.4437277317047119
width:13.813, height:6.003, time:0.44676947593688965
width:13.81, height:6.024, time:0.44996118545532227
width:13.794, height:6.007, time:0.4520125389099121
width:13.796, height:6.049, time:0.4551670551300049
width:13.731, height:6.042, time:0.45850515365600586
width:13.717, height:6.071, time:0.4599311351776123
width:13.767, height:6.078, time:0.4626896381378174
width:13.767, height:6.036, time:0.4654228687286377
width:13.742, height:6.021, time:0.4664626121520996
width:13.741, height:6.018, time:0.4684596061706543
width:13.741, height:6.035, time:0.4716033935546875
width:13.741, height:6.048, time:0.4741024971008301
width:13.741, height:6.076, time:0.47663426399230957
width:13.741, height:6.068, time:0.47742390632629395
width:13.741, height:6.052, time:0.48015546798706055
width:13.715, height:6.034, time:0.48338866233825684
width:13.715, height:6.041, time:0.48481035232543945
width:13.741, height:6.03, time:0.48745226860046387
width:13.741, height:6.03, time:0.48888516426086426
width:13.663, height:6.006, time:0.49152088165283203
width:13.663, height:6.012, time:0.493056058883667
width:13.663, height:6.01, time:0.496021032333374
width:13.638, height:5.967, time:0.49801182746887207
width:13.588, height:5.987, time:0.5014488697052002
width:13.588, height:6.014, time:0.5044543743133545
width:13.589, height:6.045, time:0.5054562091827393
width:13.59, height:6.054, time:0.5054562091827393
width:13.742, height:6.046, time:0.5105900764465332
width:13.767, height:6.044, time:0.5129013061523438
width:13.767, height:6.09, time:0.5155954360961914
width:13.742, height:6.094, time:0.5185508728027344
width:13.742, height:6.106, time:0.5214245319366455
width:13.742, height:6.106, time:0.522881031036377
width:13.666, height:6.077, time:0.5259757041931152
width:13.666, height:6.077, time:0.5259757041931152
width:13.691, height:6.083, time:0.5276174545288086
width:13.666, height:6.087, time:0.5286571979522705
width:13.666, height:6.085, time:0.5296676158905029
width:13.791, height:6.066, time:0.5328218936920166
width:13.817, height:6.069, time:0.5342512130737305
width:13.742, height:6.079, time:0.5369224548339844
width:13.767, height:6.089, time:0.5389208793640137
width:13.767, height:6.058, time:0.5424211025238037
width:13.767, height:6.054, time:0.5439751148223877
width:13.717, height:6.05, time:0.5441961288452148
width:13.767, height:6.037, time:0.5474224090576172
width:13.717, height:6.041, time:0.5500583648681641
width:13.716, height:6.027, time:0.5521013736724854
width:13.717, height:6.029, time:0.5543785095214844
width:13.717, height:6.07, time:0.5560829639434814
width:13.717, height:6.074, time:0.5584244728088379
width:13.767, height:6.097, time:0.5617294311523438
width:13.767, height:6.087, time:0.5617294311523438
width:13.766, height:6.079, time:0.5654294490814209
width:13.766, height:6.083, time:0.566542387008667
width:13.716, height:6.054, time:0.5694265365600586
width:13.715, height:6.054, time:0.5708231925964355
width:13.791, height:6.066, time:0.5720088481903076
width:13.816, height:6.068, time:0.5744881629943848
width:13.816, height:6.081, time:0.5755717754364014
width:13.815, height:6.083, time:0.578439474105835
width:13.815, height:6.093, time:0.5794501304626465
width:13.865, height:6.106, time:0.5828678607940674
width:13.863, height:6.041, time:0.5840539932250977
width:13.864, height:6.083, time:0.5865440368652344
width:13.865, height:6.039, time:0.5894274711608887
width:13.839, height:6.045, time:0.5911552906036377
width:13.839, height:6.031, time:0.5934970378875732
width:13.814, height:6.029, time:0.5953569412231445
width:13.84, height:6.01, time:0.5964400768280029
width:13.839, height:5.989, time:0.5964400768280029
width:13.839, height:6.004, time:0.5994687080383301
width:13.917, height:5.996, time:0.6014931201934814
width:13.891, height:6.004, time:0.6053359508514404
width:13.864, height:6.041, time:0.6105163097381592
width:13.891, height:6.058, time:0.6132204532623291
width:13.994, height:6.0, time:0.6152269840240479
width:13.994, height:5.991, time:0.6152269840240479
width:13.993, height:5.988, time:0.6162283420562744
width:13.916, height:6.047, time:0.6197054386138916
width:14.018, height:6.033, time:0.6307024955749512
width:13.967, height:6.045, time:0.6307024955749512
width:14.017, height:6.045, time:0.6317062377929688
width:14.017, height:6.043, time:0.6327254772186279
width:13.992, height:6.047, time:0.6339340209960938
width:14.018, height:6.06, time:0.6339340209960938
width:13.991, height:6.043, time:0.6375586986541748
width:13.991, height:6.041, time:0.6410708427429199
width:13.99, height:6.062, time:0.6433117389678955
width:13.94, height:6.07, time:0.6440103054046631
width:13.965, height:6.07, time:0.6471059322357178
width:13.965, height:6.068, time:0.6485874652862549
width:13.965, height:6.054, time:0.6496062278747559
width:13.965, height:6.045, time:0.6526167392730713
width:14.043, height:5.999, time:0.6576440334320068
width:13.992, height:6.018, time:0.6586568355560303
width:14.108, height:6.048, time:0.6606011390686035
width:14.157, height:6.005, time:0.6631932258605957
width:14.156, height:6.002, time:0.6655638217926025
width:14.091, height:6.006, time:0.6671223640441895
width:14.19, height:6.002, time:0.6696774959564209
width:14.189, height:6.002, time:0.6707212924957275
width:14.04, height:5.981, time:0.6738955974578857
width:14.04, height:5.971, time:0.675023078918457
width:14.065, height:5.971, time:0.6776306629180908
width:14.065, height:5.981, time:0.6786870956420898
width:14.065, height:5.981, time:0.681481122970581
width:14.065, height:5.977, time:0.6830835342407227
width:14.065, height:5.981, time:0.6857671737670898
width:14.015, height:5.981, time:0.6868371963500977
width:14.015, height:6.0, time:0.6899349689483643
width:14.065, height:6.004, time:0.6909730434417725
width:14.066, height:6.031, time:0.6937682628631592
width:14.066, height:6.031, time:0.6937682628631592
width:14.118, height:6.006, time:0.6970641613006592
width:14.118, height:6.006, time:0.699080228805542
width:14.118, height:6.006, time:0.700082540512085
width:14.118, height:6.01, time:0.700082540512085
width:14.118, height:6.023, time:0.7010829448699951
width:14.041, height:6.016, time:0.7036194801330566
width:14.04, height:6.014, time:0.7055196762084961
width:14.041, height:6.018, time:0.7077746391296387
width:14.04, height:6.018, time:0.710094690322876
width:14.116, height:6.003, time:0.710430383682251
width:14.04, height:6.031, time:0.7157871723175049
width:14.064, height:6.025, time:0.7184581756591797
width:14.064, height:6.027, time:0.7200655937194824
width:14.015, height:6.039, time:0.7231361865997314
width:14.039, height:6.041, time:0.7260596752166748
width:14.015, height:6.025, time:0.7286367416381836
width:14.015, height:6.021, time:0.7302186489105225
width:14.065, height:5.994, time:0.7349798679351807
width:14.064, height:5.919, time:0.7378792762756348
width:14.04, height:5.969, time:0.7408828735351562
width:14.041, height:5.987, time:0.7420275211334229
width:14.042, height:6.012, time:0.7447121143341064
width:14.116, height:6.016, time:0.7476410865783691
width:14.116, height:6.018, time:0.7487006187438965
width:14.016, height:6.039, time:0.7518808841705322
width:14.016, height:6.037, time:0.7529277801513672
width:14.108, height:5.996, time:0.7559714317321777
width:14.016, height:5.991, time:0.7587599754333496
width:14.016, height:5.996, time:0.759995698928833
width:14.016, height:5.948, time:0.7627184391021729
width:14.066, height:5.946, time:0.7638370990753174
width:14.067, height:5.987, time:0.7669525146484375
width:14.067, height:6.006, time:0.7690873146057129
width:14.04, height:6.0, time:0.7710278034210205
width:14.038, height:6.018, time:0.7736947536468506
width:14.039, height:6.023, time:0.7752270698547363
width:14.041, height:6.037, time:0.778573751449585
width:14.067, height:6.047, time:0.780980110168457
width:14.042, height:6.068, time:0.7822597026824951
width:14.04, height:6.077, time:0.7822597026824951
width:14.04, height:6.095, time:0.7837550640106201
width:14.161, height:6.085, time:0.7871277332305908
width:14.16, height:6.087, time:0.789745569229126
width:14.042, height:5.925, time:0.7907500267028809
width:14.043, height:6.118, time:0.7934551239013672
width:14.067, height:6.124, time:0.7967724800109863
width:14.067, height:6.116, time:0.7997715473175049
width:14.067, height:6.114, time:0.8007717132568359
width:14.042, height:6.11, time:0.8037712574005127
width:14.042, height:6.114, time:0.8065929412841797
width:14.144, height:6.074, time:0.8095908164978027
width:14.144, height:6.085, time:0.8110404014587402
width:14.068, height:6.135, time:0.8134634494781494
width:14.068, height:6.137, time:0.8144652843475342
width:14.043, height:6.149, time:0.8174655437469482
width:14.093, height:6.149, time:0.8184700012207031
width:14.093, height:6.143, time:0.8219830989837646
width:14.093, height:6.143, time:0.8223476409912109
width:14.119, height:6.106, time:0.8259987831115723
width:14.042, height:6.099, time:0.8270561695098877
width:14.143, height:6.108, time:0.8300621509552002
width:14.066, height:6.045, time:0.8320682048797607
width:14.067, height:6.045, time:0.8340883255004883
width:14.067, height:6.108, time:0.8368408679962158
width:14.067, height:6.126, time:0.8380732536315918
width:14.043, height:6.141, time:0.8409683704376221
width:14.07, height:6.135, time:0.842015266418457
width:14.067, height:6.151, time:0.8443312644958496
width:14.144, height:6.143, time:0.847355842590332
width:14.044, height:6.126, time:0.8497707843780518
width:14.042, height:6.126, time:0.8535478115081787
width:14.042, height:6.122, time:0.8549802303314209
width:14.017, height:6.097, time:0.856086015701294
width:14.017, height:6.087, time:0.8590569496154785
width:14.018, height:6.097, time:0.8611140251159668
width:13.993, height:6.079, time:0.8644089698791504
width:13.993, height:6.083, time:0.8654167652130127
width:13.968, height:6.101, time:0.8687520027160645
width:13.943, height:6.095, time:0.8718037605285645
width:13.918, height:6.066, time:0.8746485710144043
width:13.917, height:6.027, time:0.8762283325195312
width:13.748, height:6.052, time:0.8782403469085693
width:13.772, height:6.07, time:0.8800597190856934
width:13.772, height:6.072, time:0.8811516761779785
width:13.968, height:6.081, time:0.8816595077514648
width:13.967, height:6.097, time:0.8827700614929199
width:13.996, height:6.06, time:0.8857769966125488
width:13.944, height:6.087, time:0.8867766857147217
width:13.943, height:6.056, time:0.8897762298583984
width:13.943, height:6.056, time:0.8907759189605713
width:13.968, height:6.06, time:0.8917768001556396
width:13.968, height:6.081, time:0.8947768211364746
width:13.943, height:6.07, time:0.8977770805358887
width:13.917, height:6.068, time:0.8989086151123047
width:13.917, height:6.074, time:0.9019186496734619
width:13.917, height:6.081, time:0.9031839370727539
width:13.97, height:6.053, time:0.9055938720703125
width:13.97, height:6.054, time:0.9071052074432373
width:13.97, height:6.038, time:0.9091060161590576
width:13.866, height:5.96, time:0.9128010272979736
width:13.865, height:5.95, time:0.91391921043396
width:13.866, height:6.025, time:0.9165985584259033
width:13.866, height:6.033, time:0.9176316261291504
width:13.816, height:6.093, time:0.9202685356140137
width:13.841, height:6.077, time:0.923281192779541
width:13.841, height:6.085, time:0.9242808818817139
width:13.841, height:6.085, time:0.9262809753417969
width:13.841, height:6.118, time:0.9282810688018799
width:13.841, height:6.106, time:0.9317049980163574
width:13.951, height:6.073, time:0.9347050189971924
width:13.923, height:6.047, time:0.9377048015594482
width:13.964, height:6.094, time:0.9390637874603271
width:13.889, height:5.807, time:0.9419255256652832
width:13.939, height:6.102, time:0.9419255256652832
width:13.891, height:6.106, time:0.943047285079956
width:13.891, height:6.118, time:0.9453051090240479
width:13.866, height:6.116, time:0.9453051090240479
width:13.865, height:6.114, time:0.9463167190551758
width:13.865, height:6.112, time:0.9473152160644531
width:13.89, height:6.128, time:0.9507021903991699
width:13.913, height:6.106, time:0.953711986541748
width:13.913, height:6.101, time:0.954709529876709
width:13.888, height:6.093, time:0.9575901031494141
width:13.887, height:6.106, time:0.958590030670166
width:13.863, height:6.104, time:0.9618394374847412
width:13.891, height:6.079, time:0.9618394374847412
width:13.891, height:6.108, time:0.9663517475128174
width:13.891, height:6.104, time:0.9703502655029297
width:13.891, height:6.112, time:0.9713513851165771
width:13.967, height:6.128, time:0.9746713638305664
width:13.967, height:6.132, time:0.9761886596679688
width:13.891, height:6.145, time:0.9786586761474609
width:13.891, height:6.145, time:0.980170488357544
width:13.967, height:6.162, time:0.9831721782684326
width:13.891, height:6.168, time:0.985170841217041
width:13.891, height:6.166, time:0.9871716499328613
width:13.992, height:6.162, time:0.989614725112915
width:13.991, height:6.171, time:0.9907641410827637
width:13.917, height:6.155, time:0.9941794872283936
width:13.992, height:6.166, time:0.9941794872283936
width:13.917, height:6.195, time:0.9977760314941406
width:13.917, height:6.182, time:0.9987905025482178
width:13.917, height:6.151, time:1.0017914772033691
width:13.916, height:6.151, time:1.0027906894683838
width:13.917, height:6.139, time:1.0059819221496582
width:13.991, height:6.158, time:1.0069866180419922
width:14.018, height:6.165, time:1.009281873703003
width:13.993, height:6.161, time:1.011305809020996
width:13.966, height:6.164, time:1.0135321617126465
width:13.967, height:6.187, time:1.01704740524292
width:13.966, height:6.195, time:1.0180473327636719
width:13.966, height:6.174, time:1.0210468769073486
width:13.941, height:6.162, time:1.0210468769073486
width:13.941, height:6.164, time:1.0246598720550537
width:13.941, height:6.124, time:1.0276594161987305
width:13.967, height:6.118, time:1.028989315032959
width:14.061, height:6.129, time:1.029998540878296
width:13.942, height:6.124, time:1.032996654510498
width:14.037, height:6.131, time:1.0339972972869873
width:13.941, height:6.157, time:1.036839246749878
width:13.992, height:6.147, time:1.0380191802978516
width:13.992, height:6.126, time:1.0409915447235107
width:13.992, height:6.122, time:1.0421690940856934
width:14.044, height:6.137, time:1.0446879863739014
width:14.042, height:6.137, time:1.045686960220337
width:14.042, height:6.122, time:1.0476865768432617
width:14.042, height:6.128, time:1.0476865768432617
width:14.042, height:6.135, time:1.048689842224121
width:14.042, height:6.143, time:1.0501422882080078
width:14.041, height:6.041, time:1.0533251762390137
width:14.016, height:6.047, time:1.0553820133209229
width:14.016, height:6.085, time:1.0592412948608398
width:14.016, height:6.112, time:1.0618157386779785
width:14.017, height:6.12, time:1.0633189678192139
width:14.017, height:6.118, time:1.0663244724273682
width:13.992, height:6.118, time:1.067586898803711
width:14.017, height:6.114, time:1.067586898803711
width:14.017, height:6.114, time:1.0686914920806885
width:14.016, height:6.11, time:1.0697987079620361
width:14.017, height:6.104, time:1.0709052085876465
width:14.017, height:6.101, time:1.0736799240112305
width:14.017, height:6.101, time:1.0746791362762451
width:13.967, height:6.101, time:1.0781588554382324
width:14.017, height:6.093, time:1.0811686515808105
width:14.042, height:6.12, time:1.0831687450408936
width:14.042, height:6.128, time:1.0851683616638184
width:14.042, height:6.151, time:1.0881690979003906
width:14.017, height:6.151, time:1.0901687145233154
width:14.017, height:6.143, time:1.0921695232391357
width:14.017, height:6.126, time:1.0951685905456543
width:14.017, height:6.164, time:1.0976166725158691
width:14.017, height:6.157, time:1.0990500450134277
width:14.017, height:6.101, time:1.1016840934753418
width:14.017, height:6.083, time:1.1026947498321533
width:13.992, height:6.093, time:1.1063039302825928
width:13.992, height:6.097, time:1.108696699142456
width:13.992, height:6.099, time:1.1101982593536377
width:13.994, height:6.079, time:1.1133453845977783
width:13.992, height:6.066, time:1.1160666942596436
width:13.992, height:6.064, time:1.1210713386535645
width:13.992, height:6.07, time:1.1220712661743164
width:13.992, height:6.058, time:1.1250715255737305
width:14.017, height:6.081, time:1.1280717849731445
width:13.967, height:6.072, time:1.1280717849731445
width:13.967, height:6.07, time:1.1322367191314697
width:13.967, height:6.077, time:1.1345853805541992
width:13.967, height:6.077, time:1.1355865001678467
width:14.017, height:6.068, time:1.1391210556030273
width:14.017, height:6.068, time:1.1391210556030273
width:13.992, height:6.072, time:1.1425297260284424
width:14.017, height:6.016, time:1.1455268859863281
width:14.016, height:6.023, time:1.146531343460083
width:13.967, height:6.07, time:1.1495535373687744
width:13.966, height:6.07, time:1.1505496501922607
width:13.992, height:6.047, time:1.1535513401031494
width:13.992, height:6.047, time:1.1545474529266357
width:14.066, height:6.071, time:1.1575489044189453
width:14.066, height:6.077, time:1.1605522632598877
width:14.016, height:6.077, time:1.1615521907806396
width:13.966, height:6.056, time:1.164872169494629
width:13.991, height:6.062, time:1.1680607795715332
width:13.991, height:6.068, time:1.1692354679107666
width:13.992, height:6.079, time:1.171696662902832
width:13.992, height:6.072, time:1.1731483936309814
width:14.041, height:6.108, time:1.1759967803955078
width:14.041, height:6.091, time:1.1773796081542969
width:14.041, height:6.085, time:1.1773796081542969
width:14.041, height:6.085, time:1.178863763809204
width:14.041, height:6.085, time:1.179980993270874
width:13.989, height:5.846, time:1.1828315258026123
width:13.991, height:6.068, time:1.185826301574707
width:14.017, height:6.06, time:1.1888279914855957
width:14.042, height:6.062, time:1.189826488494873
width:14.069, height:6.066, time:1.192826747894287
width:14.067, height:6.066, time:1.193831443786621
width:14.017, height:6.07, time:1.1968262195587158
width:14.068, height:6.074, time:1.1983075141906738
width:14.018, height:6.074, time:1.201404333114624
width:14.017, height:6.091, time:1.2038116455078125
width:14.017, height:6.131, time:1.206688404083252
width:14.091, height:6.139, time:1.208125114440918
width:14.094, height:6.059, time:1.2107534408569336
width:14.094, height:6.056, time:1.2117621898651123
width:14.092, height:6.066, time:1.2148339748382568
width:14.091, height:6.071, time:1.2179594039916992
width:14.017, height:6.085, time:1.2208166122436523
width:14.062, height:6.11, time:1.2222659587860107
width:14.062, height:6.117, time:1.225093126296997
width:14.061, height:6.096, time:1.2278351783752441
width:14.052, height:6.068, time:1.2290334701538086
width:14.027, height:6.072, time:1.2303946018218994
width:14.027, height:6.08, time:1.2330796718597412
width:14.018, height:6.08, time:1.2359719276428223
width:13.993, height:6.057, time:1.2359719276428223
width:13.993, height:6.062, time:1.2384378910064697
width:13.991, height:6.072, time:1.2407708168029785
width:13.991, height:6.063, time:1.242180347442627
width:13.965, height:6.068, time:1.2443060874938965
width:13.965, height:6.071, time:1.2454731464385986
width:13.966, height:6.093, time:1.248748779296875
width:13.966, height:6.093, time:1.250171422958374
width:13.963, height:6.1, time:1.252671241760254
width:13.963, height:6.096, time:1.253817081451416
width:13.938, height:6.069, time:1.2565178871154785
width:13.939, height:6.073, time:1.2581751346588135
width:13.934, height:6.101, time:1.2608983516693115
width:13.933, height:6.1, time:1.261899709701538
width:13.909, height:6.068, time:1.2644116878509521
width:13.886, height:6.033, time:1.2675144672393799
width:13.885, height:6.044, time:1.26975417137146
width:13.884, height:6.058, time:1.26975417137146
width:13.881, height:6.081, time:1.271122932434082
width:13.881, height:6.088, time:1.2723217010498047
width:13.888, height:6.097, time:1.2723217010498047
width:13.912, height:6.092, time:1.273806095123291
width:13.879, height:6.054, time:1.2770209312438965
width:13.845, height:6.039, time:1.2801868915557861
width:13.844, height:6.07, time:1.2826786041259766
width:13.819, height:6.066, time:1.2856826782226562
width:13.819, height:6.049, time:1.2958664894104004
width:13.819, height:6.047, time:1.2968666553497314
width:13.743, height:6.05, time:1.2968666553497314
width:13.742, height:6.05, time:1.2978661060333252
width:13.794, height:6.045, time:1.29886794090271
width:13.794, height:6.051, time:1.2998664379119873
width:13.744, height:6.067, time:1.3008663654327393
width:13.745, height:6.049, time:1.3038666248321533
width:13.743, height:6.086, time:1.30686616897583
width:13.718, height:6.076, time:1.3098680973052979
width:13.718, height:6.078, time:1.310875415802002
