25.167,6.835,0.001998425
25.166,6.839,0.004330158
25.137,6.771,0.006347179
25.137,6.786,0.00763607
25.133,6.824,0.019432545
25.134,6.826,0.020439148
25.141,6.832,0.021437407
25.142,6.84,0.022437811
25.092,6.824,0.025437117
25.168,6.765,0.028436661
25.168,6.8,0.03161931
25.166,6.825,0.032870293
25.09,6.787,0.035899401
25.09,6.793,0.036901474
25.115,6.807,0.03989768
25.067,6.789,0.042898178
25.041,6.788,0.045056343
25.042,6.787,0.046947241
25.041,6.78,0.049554348
25.041,6.792,0.050729752
25.065,6.83,0.053504467
25.057,6.807,0.054971933
25.106,6.809,0.057442188
25.069,6.81,0.060636282
25.068,6.819,0.061975002
25.068,6.803,0.064190626
25.069,6.801,0.065190077
25.044,6.777,0.068818808
25.044,6.777,0.069329739
25.044,6.787,0.072341442
25.044,6.796,0.07335043
25.069,6.829,0.076879025
25.069,6.829,0.077978134
25.068,6.822,0.080168247
25.068,6.824,0.081280231
25.068,6.841,0.084967375
25.068,6.843,0.086020947
25.043,6.836,0.088087797
25.068,6.825,0.091391563
25.069,6.833,0.09239316
25.068,6.821,0.095392704
25.043,6.794,0.098474741
25.043,6.792,0.099808931
25.043,6.794,0.10231781
25.042,6.816,0.105416059
25.067,6.764,0.108784914
25.09,6.762,0.110157013
25.091,6.797,0.112797022
25.091,6.809,0.116039991
25.065,6.824,0.119037628
25.065,6.796,0.123260736
25.091,6.776,0.126259804
25.066,6.784,0.129259586
25.066,6.786,0.131265402
25.041,6.804,0.133770704
25.041,6.802,0.136770487
25.011,6.787,0.137771845
24.991,6.77,0.14076972
25.043,6.764,0.143769979
25.094,6.774,0.144772053
25.118,6.801,0.147778988
25.093,6.783,0.150770426
25.018,6.805,0.153142214
25.017,6.808,0.155141354
25.017,6.818,0.158141375
25.043,6.805,0.160140991
25.019,6.773,0.164141893
25.017,6.786,0.166142225
25.042,6.805,0.167222023
25.042,6.822,0.169127226
25.042,6.826,0.169127226
25.067,6.826,0.171140194
25.068,6.785,0.175142288
25.068,6.783,0.177140713
25.068,6.753,0.179142237
25.093,6.773,0.182141542
25.134,6.82,0.184180498
25.134,6.82,0.184180498
25.044,6.768,0.185894251
25.044,6.767,0.186525583
25.092,6.816,0.18954134
25.092,6.802,0.190539598
25.067,6.791,0.193540096
25.043,6.812,0.196549654
25.067,6.818,0.197539568
25.117,6.819,0.200755835
25.117,6.81,0.201756239
25.067,6.818,0.204975128
25.043,6.823,0.207369089
25.017,6.818,0.208372116
25.043,6.845,0.211370468
25.043,6.829,0.2124722
25.093,6.836,0.215002775
25.093,6.826,0.217001915
25.043,6.835,0.220081329
25.043,6.845,0.222600698
25.043,6.842,0.224067211
25.067,6.827,0.226216316
25.067,6.835,0.227538586
25.092,6.848,0.230740786
25.085,6.804,0.234074831
25.042,6.834,0.237006187
25.067,6.808,0.239405155
25.068,6.803,0.24040246
25.092,6.795,0.243401289
25.068,6.768,0.24644804
25.109,6.814,0.247402906
25.067,6.806,0.250771284
25.107,6.832,0.251769543
25.133,6.834,0.252771139
25.093,6.765,0.255788803
25.068,6.78,0.257967949
25.068,6.78,0.259840965
25.068,6.779,0.262848139
25.068,6.774,0.263852119
25.045,6.751,0.266847849
25.044,6.772,0.267847776
25.075,6.779,0.270846844
25.031,6.791,0.273846388
25.067,6.841,0.274969339
25.042,6.823,0.278040171
25.017,6.827,0.279122114
25.012,6.815,0.281772852
25.002,6.788,0.284775019
24.966,6.788,0.285773516
24.969,6.802,0.288774014
24.997,6.802,0.289819241
25.007,6.832,0.29258275
25.007,6.832,0.294052362
25.035,6.853,0.296614408
25.118,6.835,0.30005002
25.016,6.831,0.301051378
24.994,6.779,0.304055214
24.994,6.75,0.305061817
25.019,6.823,0.307662964
24.963,6.833,0.310668707
24.95,6.808,0.312082052
24.92,6.816,0.314766645
24.919,6.812,0.315767765
24.944,6.81,0.317767143
24.943,6.832,0.320277214
24.943,6.833,0.321277142
24.945,6.793,0.321277142
24.944,6.796,0.322655439
24.943,6.854,0.326661348
24.943,6.856,0.330168009
24.917,6.8,0.333595276
24.942,6.802,0.334113121
24.918,6.855,0.337370634
24.918,6.867,0.341034651
24.917,6.849,0.351164579
24.917,6.838,0.351164579
24.917,6.864,0.352565765
24.943,6.847,0.352565765
24.942,6.844,0.352565765
24.942,6.844,0.354377985
24.941,6.844,0.355392694
24.991,6.858,0.355392694
24.991,6.85,0.35639143
24.941,6.855,0.360253334
24.976,6.832,0.362763882
24.953,6.812,0.365762711
24.914,6.813,0.368762493
24.89,6.828,0.369762182
24.865,6.814,0.372919559
24.865,6.822,0.37376523
24.866,6.726,0.37626791
24.891,6.79,0.379274845
24.918,6.816,0.380274057
24.893,6.825,0.383426666
24.893,6.828,0.38523531
24.919,6.788,0.387557983
24.918,6.788,0.390557051
24.919,6.819,0.391559124
24.969,6.826,0.394561291
24.97,6.823,0.395558357
24.969,6.811,0.398803949
24.918,6.827,0.40182519
24.918,6.798,0.403193235
24.919,6.781,0.405209303
24.917,6.861,0.408578873
24.917,6.867,0.409576654
24.943,6.854,0.412578821
24.944,6.852,0.413752079
24.943,6.857,0.416758537
24.943,6.857,0.417762995
24.943,6.833,0.419970512
24.968,6.841,0.421997547
24.944,6.853,0.424936056
24.944,6.853,0.425943136
24.942,6.843,0.427941799
24.918,6.843,0.429141998
24.892,6.851,0.432303429
24.892,6.845,0.433303833
24.868,6.851,0.436300516
24.868,6.825,0.439706802
24.918,6.833,0.442818403
24.943,6.854,0.445159197
24.919,6.842,0.44816494
24.919,6.858,0.449166059
24.918,6.873,0.452642918
24.943,6.86,0.458076477
24.919,6.876,0.460289478
24.894,6.868,0.463294268
24.918,6.865,0.465295315
24.893,6.872,0.468294859
24.919,6.867,0.470295668
24.919,6.871,0.473294497
24.895,6.849,0.476890802
24.895,6.851,0.477894783
24.894,6.849,0.480901718
24.516,6.851,0.48238039
24.893,6.879,0.485120058
24.918,6.862,0.487725019
20.704,6.812,0.490928411
20.785,6.819,0.491926432
20.86,6.849,0.494515896
24.919,6.842,0.497742414
24.918,6.841,0.498738527
24.918,6.842,0.502285957
24.918,6.878,0.504961014
24.894,6.842,0.509969234
24.893,6.83,0.510476828
24.931,6.794,0.513486385
24.893,6.82,0.516486883
24.893,6.86,0.51943469
24.869,6.858,0.521161795
24.869,6.821,0.523091316
24.893,6.824,0.525097847
24.868,6.834,0.53010273
24.868,6.846,0.53010273
24.868,6.84,0.533741713
24.843,6.835,0.536487341
24.844,6.815,0.537872553
24.818,6.795,0.540395021
24.842,6.853,0.543396473
24.819,6.844,0.544397831
24.869,6.836,0.547395945
24.869,6.846,0.549014807
24.869,6.814,0.552020788
24.843,6.799,0.555021763
24.818,6.82,0.556030035
24.793,6.852,0.558938742
24.818,6.859,0.561424255
24.818,6.855,0.56290555
24.819,6.821,0.565919161
24.817,6.803,0.569073439
24.791,6.83,0.570180416
24.843,6.83,0.574689388
24.843,6.825,0.576063395
24.843,6.852,0.57875371
24.819,6.856,0.580000877
24.818,6.838,0.583008528
24.842,6.827,0.584009409
24.817,6.844,0.58663702
24.817,6.837,0.589773178
24.842,6.798,0.592563391
24.783,6.778,0.593562126
24.786,6.73,0.596563101
24.785,6.731,0.597571611
24.812,6.809,0.600772858
24.813,6.818,0.601778746
24.839,6.79,0.604783773
24.784,6.82,0.607785702
24.806,6.777,0.61076355
24.805,6.773,0.611771107
24.813,6.829,0.614859343
24.813,6.853,0.615369797
24.788,6.834,0.618380308
24.787,6.824,0.61937952
24.793,6.838,0.622725964
24.793,6.839,0.623726606
24.751,6.796,0.626960516
24.751,6.794,0.627993107
24.818,6.827,0.630688429
24.818,6.823,0.631996393
24.843,6.842,0.634982586
24.843,6.844,0.636009216
24.843,6.84,0.638627052
24.868,6.834,0.640036583
24.868,6.827,0.643098116
24.868,6.829,0.644393921
24.892,6.811,0.646921635
24.824,6.776,0.649364471
24.823,6.782,0.650509119
24.827,6.788,0.653895617
24.793,6.798,0.657029629
24.768,6.82,0.660162449
24.794,6.792,0.663668394
24.767,6.795,0.667416334
24.767,6.806,0.669188261
24.794,6.822,0.672332048
24.819,6.823,0.674482346
24.712,6.771,0.68453002
24.763,6.777,0.68453002
24.692,6.814,0.685887814
24.692,6.846,0.690901995
24.691,6.802,0.693901539
24.692,6.805,0.696325302
24.692,6.824,0.697347641
24.692,6.821,0.700610399
24.691,6.815,0.701617718
24.691,6.813,0.70462203
24.668,6.78,0.70763731
24.668,6.781,0.70866704
24.691,6.805,0.711920738
24.691,6.805,0.712923527
24.667,6.774,0.716093302
24.667,6.793,0.718451262
24.667,6.81,0.719451189
24.667,6.817,0.721443653
24.617,6.818,0.721443653
24.616,6.795,0.72236371
24.616,6.794,0.723375559
24.688,6.796,0.726589441
24.688,6.796,0.727592707
24.638,6.771,0.731117725
24.638,6.785,0.732116461
24.663,6.799,0.734117746
24.712,6.809,0.736116409
24.687,6.775,0.73848176
24.687,6.778,0.739533663
24.687,6.793,0.742173672
24.687,6.795,0.743200779
24.685,6.801,0.746603012
24.685,6.809,0.747618675
24.737,6.807,0.750618219
24.711,6.795,0.753690004
24.738,6.798,0.75511384
24.737,6.812,0.757750034
24.713,6.814,0.759122133
24.713,6.798,0.762209415
24.714,6.814,0.764554262
24.714,6.814,0.765562534
24.764,6.812,0.769562006
24.763,6.815,0.771719217
24.79,6.773,0.774728775
24.766,6.749,0.777729034
24.742,6.804,0.782829285
24.742,6.804,0.783841848
24.716,6.758,0.786842823
24.716,6.761,0.787841797
24.741,6.766,0.788841963
24.768,6.818,0.791786671
24.817,6.807,0.794790745
24.817,6.809,0.797791004
24.817,6.825,0.800791025
24.841,6.827,0.80179286
24.817,6.838,0.804802418
24.817,6.853,0.807817936
24.817,6.846,0.808817387
24.789,6.822,0.810817003
24.74,6.823,0.812251806
24.767,6.837,0.81567359
24.767,6.837,0.818698883
24.768,6.832,0.819712162
24.766,6.808,0.823259354
24.743,6.819,0.825766325
24.818,6.781,0.828731775
24.793,6.788,0.829743385
24.767,6.83,0.83277297
24.793,6.82,0.836220026
24.742,6.815,0.841049433
24.742,6.831,0.842165947
24.742,6.842,0.84490943
24.793,6.815,0.847380877
24.792,6.813,0.849375725
24.768,6.831,0.851852179
24.818,6.845,0.854883909
24.842,6.821,0.858083725
24.843,6.821,0.859340429
24.819,6.825,0.859340429
24.819,6.829,0.860646248
24.819,6.841,0.861917019
24.819,6.821,0.864159822
24.819,6.844,0.867688417
24.843,6.851,0.868690014
24.844,6.864,0.871504545
24.844,6.87,0.872511625
24.819,6.852,0.875509977
24.819,6.855,0.876511335
24.819,6.863,0.879511833
24.819,6.861,0.880510807
24.82,6.843,0.883734226
24.844,6.871,0.885443449
24.843,6.882,0.887857437
24.819,6.829,0.890856266
24.819,6.817,0.891567469
24.819,6.805,0.894573927
24.844,6.84,0.895573378
24.819,6.883,0.898815393
24.844,6.835,0.902134657
24.87,6.81,0.904841661
24.844,6.77,0.905359507
24.819,6.795,0.908758879
24.819,6.811,0.910427809
24.794,6.835,0.912941456
24.794,6.859,0.914302826
24.819,6.859,0.917351961
24.819,6.849,0.919898748
24.819,6.825,0.924465895
24.818,6.819,0.926464081
24.819,6.83,0.928464413
24.818,6.838,0.929465532
24.818,6.849,0.932478666
24.818,6.849,0.934478521
24.818,6.824,0.937478542
24.768,6.843,0.940196037
24.819,6.841,0.94219327
24.819,6.812,0.94417882
24.869,6.838,0.946185589
24.819,6.827,0.948441505
24.818,6.83,0.950439692
24.818,6.838,0.953439474
24.818,6.843,0.955314875
24.844,6.86,0.957607508
24.869,6.855,0.958765745
24.867,6.811,0.961783409
24.867,6.801,0.962782145
24.869,6.767,0.965782166
24.869,6.809,0.966781855
24.892,6.824,0.969786167
24.842,6.81,0.972296953
24.867,6.808,0.97441864
24.867,6.786,0.976777077
24.867,6.826,0.979796648
24.867,6.832,0.980796576
24.868,6.815,0.983798504
24.868,6.829,0.987194061
24.844,6.764,0.989436865
24.818,6.772,0.992780447
24.844,6.781,0.994163036
24.867,6.846,0.995170832
24.867,6.846,0.996263504
24.866,6.766,0.999286652
24.816,6.793,1.001305342
24.843,6.792,1.00330472
24.816,6.816,1.006043911
24.817,6.753,1.00908637
24.817,6.812,1.012290955
24.817,6.821,1.013360262
24.869,6.826,1.018124819
24.873,6.817,1.019563437
24.856,6.794,1.02208066
24.843,6.808,1.027264357
24.843,6.835,1.029923439
24.868,6.808,1.030973673
24.843,6.826,1.034126997
24.868,6.815,1.036896944
24.868,6.813,1.038081646
24.868,6.84,1.041257381
24.868,6.835,1.043908596
24.868,6.833,1.044975758
24.993,6.837,1.047986031
24.943,6.824,1.049024582
24.968,6.818,1.050071716
24.893,6.8,1.053342581
24.893,6.79,1.05440855
24.893,6.816,1.057084799
24.887,6.815,1.059751272
24.838,6.824,1.0613451
24.857,6.808,1.063969374
24.818,6.814,1.06502676
24.862,6.834,1.0682652
24.863,6.829,1.069295883
24.867,6.815,1.07187295
24.843,6.827,1.07494998
24.867,6.827,1.076506376
24.826,6.792,1.07916069
24.842,6.793,1.082206964
24.867,6.793,1.083275318
24.867,6.804,1.085885525
24.893,6.805,1.086941719
24.943,6.84,1.089995623
24.943,6.836,1.091039658
24.943,6.796,1.093676567
24.895,6.776,1.095229864
24.895,6.769,1.096362829
24.65,6.812,1.098393679
24.649,6.832,1.099443674
24.869,6.822,1.103189945
24.649,6.797,1.106326103
24.649,6.802,1.107394457
24.894,6.808,1.107928514
24.844,6.808,1.108989239
24.844,6.808,1.110590935
24.794,6.827,1.113181114
24.869,6.808,1.116373062
24.869,6.809,1.117815971
24.869,6.803,1.1183393
24.819,6.799,1.119396448
24.738,6.757,1.120954752
24.788,6.759,1.120954752
24.837,6.805,1.124615192
24.862,6.841,1.12725997
24.918,6.846,1.130123377
24.743,6.784,1.1331985
24.793,6.774,1.134008408
24.741,6.758,1.137023211
24.74,6.801,1.139967442
24.741,6.807,1.142884254
24.791,6.801,1.144382238
24.814,6.793,1.146445036
24.814,6.773,1.149873734
24.818,6.781,1.151177406
24.767,6.797,1.154194593
24.731,6.788,1.155340672
24.818,6.818,1.158023357
24.78,6.783,1.161022663
24.78,6.79,1.162024975
24.76,6.791,1.164316416
24.758,6.793,1.164316416
24.76,6.797,1.164316416
24.78,6.812,1.164316416
24.805,6.81,1.164316416
24.758,6.804,1.179843903
24.786,6.824,1.181935787
24.788,6.822,1.185902596
24.757,6.795,1.186961412
24.794,6.81,1.186961412
24.819,6.786,1.186961412
24.819,6.786,1.186961412
24.793,6.827,1.196579218
24.818,6.827,1.197822809
24.844,6.805,1.200524569
24.869,6.82,1.203640461
24.82,6.784,1.204642296
24.794,6.8,1.207600832
24.794,6.784,1.20904398
24.793,6.8,1.21157217
24.793,6.855,1.212572813
24.793,6.851,1.214576721
24.818,6.833,1.219404459
24.818,6.836,1.220411777
24.794,6.847,1.222926617
24.794,6.889,1.225842714
24.794,6.887,1.226916075
24.793,6.865,1.230070353
24.794,6.905,1.233338594
24.825,6.866,1.235675573
24.819,6.888,1.238810778
24.819,6.87,1.239810944
