13.218,6.496,0
13.216,6.541,0.00099659
13.215,6.562,0.001996279
13.194,6.525,0.004995346
13.207,6.515,0.005993366
13.196,6.544,0.010993242
13.196,6.551,0.011996031
13.17,6.546,0.015423536
13.169,6.592,0.017942429
13.168,6.602,0.021125078
13.168,6.595,0.023573637
13.169,6.623,0.026986122
13.169,6.582,0.032224894
13.165,6.594,0.034750462
13.164,6.593,0.036077499
13.12,6.575,0.039084673
13.12,6.602,0.042123556
13.095,6.583,0.0451231
13.069,6.602,0.048123121
13.069,6.598,0.050122738
13.093,6.616,0.054005384
13.069,6.615,0.055007458
13.043,6.619,0.058004856
13.043,6.61,0.063005209
13.018,6.604,0.064005852
13.044,6.59,0.067008495
13.069,6.586,0.070005417
13.069,6.593,0.071006298
13.044,6.608,0.074134827
13.045,6.566,0.077134848
13.045,6.53,0.080136299
13.045,6.532,0.081135988
13.02,6.544,0.083748102
13.019,6.555,0.087250471
13.02,6.559,0.089790583
12.969,6.557,0.092837811
12.995,6.528,0.09584403
13.037,6.562,0.099013567
13.037,6.562,0.100203991
12.987,6.511,0.103210449
12.986,6.548,0.106256247
12.986,6.515,0.108821392
12.987,6.521,0.112426281
12.945,6.528,0.114900351
12.945,6.53,0.118075848
12.969,6.483,0.120750189
12.969,6.499,0.121749878
12.968,6.509,0.125433445
12.968,6.524,0.126133919
12.966,6.525,0.126133919
12.991,6.543,0.128243685
12.967,6.521,0.130779266
12.967,6.52,0.132278204
12.967,6.517,0.134284258
12.966,6.528,0.137369633
12.966,6.529,0.138367891
12.941,6.527,0.141493797
12.941,6.539,0.142493963
12.891,6.531,0.145668983
12.915,6.523,0.146672487
12.94,6.521,0.149672747
12.892,6.476,0.152799845
12.891,6.468,0.153799295
12.868,6.495,0.156800508
12.868,6.49,0.158176661
12.868,6.472,0.160694838
12.868,6.49,0.161707401
12.87,6.469,0.164705038
12.844,6.482,0.167909861
12.894,6.492,0.170909405
12.869,6.484,0.171907902
12.844,6.489,0.17490983
12.844,6.497,0.178221226
12.843,6.496,0.18124032
12.844,6.498,0.182240963
12.844,6.525,0.183240891
12.844,6.527,0.184241533
12.869,6.529,0.187240362
12.869,6.473,0.190241337
12.844,6.475,0.19144702
12.844,6.478,0.19144702
12.869,6.464,0.192454338
12.869,6.457,0.194452524
12.843,6.532,0.208101034
12.868,6.55,0.208101034
12.868,6.535,0.208101034
12.894,6.529,0.208101034
12.869,6.523,0.209528208
12.843,6.493,0.212037802
12.843,6.483,0.217037678
12.843,6.514,0.220142603
12.843,6.521,0.222862244
12.817,6.521,0.223870516
12.816,6.522,0.226881266
12.816,6.518,0.227881432
12.816,6.482,0.230884552
12.816,6.459,0.234047413
12.84,6.462,0.2350564
12.84,6.455,0.238282204
12.815,6.452,0.240291595
12.815,6.464,0.242292166
12.867,6.499,0.24529314
12.867,6.501,0.247293234
12.867,6.494,0.249290705
12.817,6.51,0.252031326
12.817,6.507,0.253029823
12.843,6.494,0.255555391
12.795,6.43,0.258842945
12.794,6.413,0.260275602
12.769,6.431,0.262757301
12.769,6.435,0.263874531
12.744,6.432,0.267034531
12.769,6.433,0.270237207
12.769,6.443,0.271329641
12.769,6.484,0.27378726
12.719,6.454,0.276793957
12.718,6.465,0.277795553
12.718,6.494,0.280794859
12.719,6.497,0.281799316
12.693,6.469,0.284802198
12.717,6.479,0.286072731
12.717,6.51,0.289116144
