width:13.028, height:6.643, time:0.0
width:13.05, height:6.632, time:0.0021178722381591797
width:13.395, height:6.632, time:0.004190683364868164
width:13.368, height:6.617, time:0.0067081451416015625
width:13.368, height:6.621, time:0.00771331787109375
width:13.368, height:6.621, time:0.00771331787109375
width:13.368, height:6.615, time:0.009893178939819336
width:13.393, height:6.613, time:0.012903690338134766
width:13.393, height:6.613, time:0.013903141021728516
width:13.368, height:6.613, time:0.013903141021728516
width:13.393, height:6.616, time:0.015902280807495117
width:13.418, height:6.599, time:0.018903255462646484
width:13.368, height:6.595, time:0.021820783615112305
width:13.368, height:6.579, time:0.02506542205810547
width:13.393, height:6.574, time:0.02613234519958496
width:13.393, height:6.573, time:0.028775453567504883
width:13.392, height:6.573, time:0.03199195861816406
width:13.389, height:6.579, time:0.03464698791503906
width:13.388, height:6.579, time:0.03622865676879883
width:13.368, height:6.569, time:0.03925299644470215
width:13.368, height:6.586, time:0.04174661636352539
width:13.418, height:6.57, time:0.04636430740356445
width:13.418, height:6.565, time:0.04929804801940918
width:13.443, height:6.569, time:0.05030560493469238
width:13.418, height:6.58, time:0.055677175521850586
width:13.443, height:6.57, time:0.05868792533874512
width:13.418, height:6.584, time:0.06034350395202637
width:13.443, height:6.596, time:0.06319069862365723
width:13.468, height:6.6, time:0.06620359420776367
width:13.468, height:6.606, time:0.06921267509460449
width:13.443, height:6.612, time:0.07172989845275879
width:13.442, height:6.602, time:0.07404685020446777
width:13.417, height:6.6, time:0.07611775398254395
width:13.417, height:6.602, time:0.07611775398254395
width:13.417, height:6.608, time:0.07764601707458496
width:13.417, height:6.608, time:0.07916760444641113
width:13.441, height:6.612, time:0.08216977119445801
width:13.439, height:6.624, time:0.0841677188873291
width:13.44, height:6.613, time:0.08759522438049316
width:13.44, height:6.611, time:0.08859777450561523
width:13.493, height:6.561, time:0.0917963981628418
width:13.491, height:6.614, time:0.09520077705383301
width:13.541, height:6.603, time:0.0977334976196289
width:13.491, height:6.558, time:0.10073351860046387
