20.98867577,1.423,12.5,0,3423
22.19144267,2.423,12.5,613,5423
27.61474902,4.423,12.5,1226,7424
33.33331945,6.423,12.5,1839,9424
39.1257059,8.424,12.5,2452,11424
45.27848821,10.424,12.5,3040.5,13424
51.40955992,12.424,12.5,3678,15424
58.13115979,14.424,12.5,4266.5,17424
54.44470095,16.424,12.5,4904,19424
44.05401071,18.424,12.5,5517,21424
38.58728317,20.424,12.5,6130,23424
36.66372455,22.424,12.5,6743,25424
36.11227547,24.424,12.5,7356,27424
35.94727496,26.424,12.5,7969,29424
36.22951268,28.424,12.5,8582,31424
36.39017107,30.424,12.5,9195,33424
36.23819691,32.424,12.5,9808,35424
36.29464446,34.424,12.5,10421,37424
36.16872301,36.424,12.5,11034,39424
36.53780311,38.424,12.5,11622.4,41424
37.01977829,40.424,12.5,12259.9,43424
36.64201396,42.424,12.5,12872.9,45424
36.36411836,44.424,12.5,13485.9,47424
36.20780208,46.424,12.5,14098.9,49424
36.09056488,48.424,12.5,14711.9,51424
35.82569563,50.424,12.5,15324.9,53424
35.62161605,52.424,12.5,15937.9,55424
35.69977419,54.424,12.5,16477.3,57424
35.4262207,56.424,12.5,17114.8,59424
35.82569563,58.424,12.5,17703.3,61424
36.02109098,60.424,12.5,18340.8,63424
36.26859175,62.424,12.5,18929.2,65424
36.50306616,64.424,12.5,19566.8,67424
36.18174937,66.424,12.5,20155.2,69424
36.22951268,68.424,12.5,20792.7,71424
35.80398504,70.424,12.5,21405.7,73424
35.39148375,72.424,12.5,21994.2,75424
35.31332561,74.424,12.5,22631.7,77424
35.58253698,76.424,12.5,23220.2,79424
35.74753749,78.424,12.5,23857.7,81424
35.5868791,80.424,12.5,24470.7,83424
35.67372147,82.424,12.5,25059.1,85424
35.99938038,84.424,12.5,25696.6,87424
36.05582793,86.424,12.5,26285.1,89424
36.22951268,88.424,12.5,26922.6,91424
36.22517056,90.424,12.5,27511.1,93424
36.38582895,92.424,12.5,28148.6,95424
36.33372353,94.424,12.5,28761.6,97424
36.38148683,96.424,12.5,29350,99424
36.39885531,98.424,12.5,29987.6,101424
36.6506982,100.424,12.5,30576,103424
36.65504032,102.424,12.5,31213.5,105424
36.74622481,104.424,12.5,32059.5,107424
38.46570385,106.424,12.5,33236.4,109424
41.20123868,108.424,12.5,34413.3,111424
40.4196573,110.424,12.5,35639.3,113424
40.11136686,112.424,12.5,36865.3,115424
40.45439425,114.424,12.5,38042.2,117424
40.95808003,116.424,12.5,39317.2,119424
41.34887072,118.424,12.5,40494.2,121424
41.13176478,120.424,12.5,41769.2,123424
40.2807095,122.424,12.5,42995.2,125424
40.3979467,124.424,12.5,44221.1,127424
40.3501834,126.424,12.5,45447.1,129424
40.16781441,128.424,12.5,46673.1,131424
39.94636635,130.424,12.5,47899.1,133424
39.82478702,132.424,12.5,49125,135424
39.95939271,134.424,12.5,50351,137424
40.02886661,136.424,12.5,51577,139424
40.08965627,138.424,12.5,52803,141424
40.4196573,140.424,12.5,54029,143424
40.78005316,142.424,12.5,55254.9,145424
40.26334102,144.424,12.5,56480.9,147424
40.03320873,146.424,12.5,57706.9,149424
40.25465678,148.424,12.5,58932.9,151424
40.00281389,150.424,12.5,60158.8,153424
39.83347126,152.424,12.5,61384.8,155424
40.03755084,154.424,12.5,62610.8,157424
40.31544645,156.424,12.5,63787.7,159424
40.56294722,158.424,12.5,65062.7,161424
41.17518596,160.424,12.5,66190.6,163424
41.36189707,162.424,12.5,67367.6,165424
42.79479627,164.424,12.5,68642.6,167424
43.50690375,166.424,12.5,69819.5,169424
43.64585155,168.424,12.5,71045.5,171424
43.2420345,170.424,12.5,72271.5,173424
42.48216372,172.424,12.5,73497.5,175424
42.88163864,174.424,12.5,74772.5,177424
43.80216782,176.424,12.5,75949.4,179424
44.40138022,178.424,12.5,77175.4,181424
44.5359859,180.424,12.5,78401.4,183424
44.27111665,182.424,12.5,79627.3,185424
44.79217091,184.424,12.5,80853.3,187424
44.88769752,186.424,12.5,82079.3,189424
44.03230012,188.424,12.5,83354.3,191424
43.16821848,190.424,12.5,84531.2,193424
42.13479421,192.424,12.5,85806.3,195424
42.16084693,194.424,12.5,86983.2,197424
42.28242625,196.424,12.5,88209.2,199424
42.77308567,198.424,12.5,89484.2,201424
43.03795492,200.424,12.5,90661.1,203424
41.8308459,202.424,12.5,91936.1,205424
41.24900198,204.424,12.5,93113.1,207424
41.50084487,206.424,12.5,94388.1,209424
41.52689758,208.424,12.5,95565,211424
41.6701875,210.424,12.5,96791,213424
41.9003198,212.424,12.5,97918.9,215424
41.02321181,214.424,12.5,99095.9,217424
42.19558388,216.424,12.5,100370.9,219424
42.83821746,218.424,12.5,101547.8,221424
43.01624433,220.424,12.5,102822.8,223424
43.26808721,222.424,12.5,103999.8,225424
43.36361383,224.424,12.5,105274.8,227424
43.23769238,226.424,12.5,106500.8,229424
43.58071977,228.424,12.5,107726.7,231424
44.14953733,230.424,12.5,108952.7,233424
44.37966962,232.424,12.5,110129.7,235424
45.06138227,234.424,12.5,111404.7,237424
45.15256676,236.424,12.5,112581.6,239424
44.80953938,238.424,12.5,113856.6,241424
44.17559004,240.424,12.5,115082.6,243424
42.87295441,242.424,12.5,116259.5,245424
41.91768827,244.424,12.5,117534.6,247424
41.67452962,246.424,12.5,118711.5,249424
41.94808311,248.424,12.5,119986.5,251424
42.39097922,250.424,12.5,121163.4,253424
42.36492651,252.424,12.5,122438.5,255424
42.60808516,254.424,12.5,123664.4,257424
42.44308465,256.424,12.5,124890.4,259424
41.89597768,258.424,12.5,126116.4,261424
42.36926863,260.424,12.5,127293.3,263424
42.55163762,262.424,12.5,128568.3,265424
42.72098025,264.424,12.5,129745.3,267424
