37.28464754,1.414,12.5,0,3414
38.62202012,2.414,12.5,637.5,5414
42.29111049,4.414,12.5,1226,7414
49.53810673,6.414,12.5,1863.5,9414
57.89234326,8.414,12.5,2476.5,11414
66.6677653,10.414,12.5,3065,13414
72.4948887,12.414,12.5,3702.5,15414
65.86013121,14.414,12.5,4291,17414
57.98786987,16.414,12.5,4928.5,19414
53.42430303,18.414,12.5,5517,21414
51.6831134,20.414,12.5,6130,23414
51.31403331,22.414,12.5,6767.5,25414
50.83205812,24.414,12.5,7356,27414
50.4108726,26.414,12.5,7993.5,29414
50.13731912,28.414,12.5,8582,31414
50.2024509,30.414,12.5,9219.5,33414
50.0635031,32.414,12.5,9808,35414
49.78994962,34.414,12.5,10421,37414
49.88981835,36.414,12.5,11058.5,39414
49.86810776,38.414,12.5,11646.9,41414
49.77258114,40.414,12.5,12284.4,43414
49.91152894,42.414,12.5,12872.9,45414
49.75955479,44.414,12.5,13510.4,47414
49.62060699,46.414,12.5,14098.9,49414
49.44692223,48.414,12.5,14736.4,51414
49.59889639,50.414,12.5,15349.4,53414
49.46429071,52.414,12.5,15937.9,55414
49.2775796,54.414,12.5,16501.8,57414
48.64797238,56.414,12.5,17114.8,59414
49.13428968,58.414,12.5,17727.8,61414
49.12994756,60.414,12.5,18340.8,63414
49.30363231,62.414,12.5,18953.8,65414
49.43389588,64.414,12.5,19591.3,67414
49.54244885,66.414,12.5,20179.7,69414
49.74652843,68.414,12.5,20792.7,71414
49.54679097,70.414,12.5,21405.7,73414
49.3687641,72.414,12.5,22018.7,75414
49.52508037,74.414,12.5,22631.7,77414
49.58587004,76.414,12.5,23244.7,79414
49.48165918,78.414,12.5,23882.2,81414
49.22113206,80.414,12.5,24470.7,83414
49.2775796,82.414,12.5,25083.6,85414
49.19507935,84.414,12.5,25696.6,87414
48.92586798,86.414,12.5,26309.6,89414
48.999684,88.414,12.5,26922.6,91414
49.18205299,90.414,12.5,27535.6,93414
49.39481681,92.414,12.5,28173.1,95414
49.43389588,94.414,12.5,28761.6,97414
49.36007986,96.414,12.5,29399.1,99414
49.37310622,98.414,12.5,29987.6,101414
49.24718477,100.414,12.5,30600.5,103414
49.36007986,102.414,12.5,31213.5,105414
49.4860013,104.414,12.5,31826.5,107414
49.75521267,106.414,12.5,32402.7,109414
49.48165918,108.414,12.5,33003.5,111414
49.80297597,110.414,12.5,33616.4,113414
50.2024509,112.414,12.5,34204.9,115414
50.4803465,114.414,12.5,34842.4,117414
50.3631093,116.414,12.5,35430.9,119414
50.59758371,118.414,12.5,36068.4,121414
50.68442609,120.414,12.5,36681.4,123414
50.69745244,122.414,12.5,37294.4,125414
50.79732117,124.414,12.5,37907.4,127414
50.66271549,126.414,12.5,38495.8,129414
50.66271549,128.414,12.5,39133.3,131414
50.68008397,130.414,12.5,39746.3,133414
50.89718991,132.414,12.5,40359.3,135414
51.10995373,134.414,12.5,40972.3,137414
51.57890255,136.414,12.5,41585.3,139414
51.86982451,138.414,12.5,42198.3,141414
51.6136395,140.414,12.5,42786.7,143414
51.44429687,142.414,12.5,43424.3,145414
51.66140281,144.414,12.5,44037.2,147414
52.00443019,146.414,12.5,44650.2,149414
52.08258833,148.414,12.5,45263.2,151414
52.16074647,150.414,12.5,45876.2,153414
52.29535215,152.414,12.5,46489.2,155414
52.5385108,154.414,12.5,47102.2,157414
52.46035267,156.414,12.5,47715.2,159414
52.31706275,158.414,12.5,48328.2,161414
52.55587928,160.414,12.5,48867.6,163414
51.86548239,162.414,12.5,49505.1,165414
51.92627206,164.414,12.5,50093.6,167414
52.16074647,166.414,12.5,50731.1,169414
51.89587722,168.414,12.5,51319.6,171414
51.43995475,170.414,12.5,51957.1,173414
51.23153305,172.414,12.5,52570,175414
50.87547931,174.414,12.5,53158.5,177414
50.77126846,176.414,12.5,53796,179414
50.58889947,178.414,12.5,54384.5,181414
50.24587209,180.414,12.5,55022,183414
49.95495013,182.414,12.5,55610.5,185414
49.77692326,184.414,12.5,56248,187414
49.64231758,186.414,12.5,56861,189414
49.40784317,188.414,12.5,57449.4,191414
49.26889536,190.414,12.5,58086.9,193414
49.12126333,192.414,12.5,58675.4,195414
48.97363129,194.414,12.5,59312.9,197414
49.17771087,196.414,12.5,59901.4,199414
49.31665867,198.414,12.5,60538.9,201414
49.09521061,200.414,12.5,61151.9,203414
49.16902663,202.414,12.5,61740.4,205414
49.01705248,204.414,12.5,62377.9,207414
49.05178943,206.414,12.5,62966.3,209414
49.26889536,208.414,12.5,63603.8,211414
49.438238,210.414,12.5,64192.3,213414
49.57284368,212.414,12.5,64756.3,215414
48.67402509,214.414,12.5,65393.8,217414
49.20376358,216.414,12.5,65982.3,219414
49.45560647,218.414,12.5,66595.4,221414
49.35573774,220.414,12.5,67208.5,223414
49.35139562,222.414,12.5,67821.6,225414
49.31665867,224.414,12.5,68434.7,227414
49.5554752,226.414,12.5,69047.7,229414
49.58587004,228.414,12.5,69685.4,231414
49.5077119,230.414,12.5,70273.9,233414
49.52073825,232.414,12.5,70911.5,235414
49.68139665,234.414,12.5,71500.1,237414
49.73784419,236.414,12.5,72113.2,239414
49.50336978,238.414,12.5,72726.3,241414
49.44692223,240.414,12.5,73339.3,243414
49.74218631,242.414,12.5,73977,245414
49.8550814,244.414,12.5,74565.5,247414
49.72915995,246.414,12.5,75178.6,249414
49.84205504,248.414,12.5,75791.7,251414
49.98100284,250.414,12.5,76404.8,253414
50.18508243,252.414,12.5,77017.9,255414
50.28495116,254.414,12.5,77630.9,257414
50.28495116,256.414,12.5,78268.6,259414
50.39784625,258.414,12.5,78857.1,261414
50.51942557,260.414,12.5,79470.2,263414
50.52810981,262.414,12.5,80083.3,265414
50.44126743,264.414,12.5,80696.4,267414
50.41955684,266.414,12.5,81235.9,269414
49.95495013,268.414,12.5,81873.5,271414
50.2024509,270.414,12.5,82486.6,273414
50.11560853,272.414,12.5,83099.7,275414
49.96797649,274.414,12.5,83712.7,277414
49.86810776,276.414,12.5,84325.8,279414
49.75521267,278.414,12.5,84938.9,281414
49.84205504,280.414,12.5,85527.5,283414
49.76389691,282.414,12.5,86165.1,285414
49.86810776,284.414,12.5,86778.2,287414
49.96363437,286.414,12.5,87391.3,289414
50.23284573,288.414,12.5,88004.3,291414
50.34574082,290.414,12.5,88592.9,293414
50.40218837,292.414,12.5,89230.5,295414
50.23718785,294.414,12.5,89819.1,297414
50.42824108,296.414,12.5,90456.7,299414
50.65837337,298.414,12.5,91069.8,301414
50.69311032,300.414,12.5,91682.9,303414
50.52810981,302.414,12.5,92295.9,305414
50.38481989,304.414,12.5,92884.5,307414
50.2024509,306.414,12.5,93522.1,309414
50.28929328,308.414,12.5,94110.7,311414
50.46732015,310.414,12.5,94556,313414
45.59546288,312.414,12.5,94568.3,315414
