width:15.367, height:5.649, time:0.0
width:15.367, height:5.644, time:0.011111021041870117
width:15.366, height:5.622, time:0.011615991592407227
width:15.341, height:5.614, time:0.01407313346862793
width:15.315, height:5.643, time:0.017783164978027344
width:15.335, height:5.641, time:0.017783164978027344
width:15.366, height:5.639, time:0.023598909378051758
width:15.366, height:5.645, time:0.023598909378051758
width:15.318, height:5.632, time:0.02761054039001465
width:15.319, height:5.63, time:0.031287193298339844
width:15.344, height:5.619, time:0.031287193298339844
width:15.344, height:5.619, time:0.032715797424316406
width:15.344, height:5.625, time:0.03322196006774902
width:15.318, height:5.644, time:0.03322196006774902
width:15.317, height:5.633, time:0.03322196006774902
width:15.319, height:5.617, time:0.03322196006774902
width:15.293, height:5.648, time:0.03322196006774902
width:15.317, height:5.649, time:0.047232627868652344
width:15.318, height:5.647, time:0.049941301345825195
width:15.293, height:5.643, time:0.052664756774902344
width:15.293, height:5.656, time:0.05316901206970215
width:15.293, height:5.695, time:0.05316901206970215
width:15.294, height:5.695, time:0.05817270278930664
width:15.27, height:5.656, time:0.060819387435913086
width:15.219, height:5.657, time:0.06332778930664062
width:15.219, height:5.657, time:0.06500482559204102
width:15.292, height:5.648, time:0.067108154296875
width:15.292, height:5.644, time:0.067108154296875
width:15.293, height:5.675, time:0.067108154296875
width:15.294, height:5.71, time:0.067108154296875
width:15.319, height:5.718, time:0.07771897315979004
width:15.319, height:5.705, time:0.07924675941467285
width:15.319, height:5.698, time:0.08038091659545898
width:15.269, height:5.677, time:0.08038091659545898
width:15.369, height:5.648, time:0.08038091659545898
width:15.382, height:5.645, time:0.08038091659545898
width:15.368, height:5.649, time:0.08038091659545898
width:15.343, height:5.631, time:0.09488606452941895
width:15.343, height:5.684, time:0.09662127494812012
width:15.344, height:5.718, time:0.09662127494812012
width:15.343, height:5.72, time:0.09662127494812012
width:15.368, height:5.671, time:0.09662127494812012
width:15.319, height:5.648, time:0.10818362236022949
width:15.344, height:5.72, time:0.11069226264953613
width:15.319, height:5.723, time:0.11069226264953613
width:15.319, height:5.734, time:0.11069226264953613
width:15.294, height:5.732, time:0.11069226264953613
width:15.344, height:5.653, time:0.11069226264953613
width:15.344, height:5.706, time:0.11069226264953613
width:15.294, height:5.73, time:0.11069226264953613
width:15.318, height:5.706, time:0.12484860420227051
width:15.319, height:5.704, time:0.12666010856628418
width:15.319, height:5.715, time:0.127763032913208
width:15.294, height:5.687, time:0.127763032913208
width:15.294, height:5.689, time:0.127763032913208
width:15.294, height:5.679, time:0.127763032913208
width:15.294, height:5.679, time:0.127763032913208
width:15.318, height:5.664, time:0.127763032913208
width:15.242, height:5.655, time:0.1440727710723877
width:15.242, height:5.663, time:0.1440727710723877
width:15.245, height:5.701, time:0.14543795585632324
width:15.269, height:5.735, time:0.14543795585632324
width:15.243, height:5.713, time:0.15200209617614746
width:15.267, height:5.724, time:0.15501189231872559
width:15.267, height:5.731, time:0.15501189231872559
width:15.294, height:5.729, time:0.15501189231872559
width:15.243, height:5.673, time:0.1595151424407959
width:15.269, height:5.736, time:0.1595151424407959
width:15.243, height:5.738, time:0.1595151424407959
width:15.243, height:5.744, time:0.1595151424407959
width:15.295, height:5.764, time:0.16751813888549805
width:15.218, height:5.758, time:0.16751813888549805
width:15.268, height:5.744, time:0.1751570701599121
width:15.269, height:5.756, time:0.1751570701599121
width:15.268, height:5.704, time:0.1751570701599121
width:15.166, height:5.7, time:0.1831645965576172
width:15.244, height:5.706, time:0.18484020233154297
width:15.244, height:5.715, time:0.18484020233154297
width:15.269, height:5.72, time:0.18484020233154297
width:15.269, height:5.738, time:0.18484020233154297
width:15.269, height:5.744, time:0.19884753227233887
width:15.269, height:5.733, time:0.19884753227233887
width:15.269, height:5.718, time:0.19884753227233887
width:15.269, height:5.712, time:0.2008516788482666
width:15.269, height:5.708, time:0.2008516788482666
width:15.269, height:5.708, time:0.2008516788482666
width:15.32, height:5.709, time:0.2008516788482666
width:15.293, height:5.718, time:0.2008516788482666
width:15.293, height:5.718, time:0.2008516788482666
width:15.293, height:5.718, time:0.20713567733764648
width:15.293, height:5.716, time:0.20852136611938477
width:15.293, height:5.698, time:0.20852136611938477
width:15.293, height:5.7, time:0.20852136611938477
width:15.269, height:5.693, time:0.20852136611938477
width:15.243, height:5.715, time:0.20852136611938477
width:15.243, height:5.724, time:0.21462440490722656
width:15.218, height:5.731, time:0.21563291549682617
width:15.195, height:5.677, time:0.21962332725524902
width:15.196, height:5.704, time:0.21962332725524902
width:15.271, height:5.728, time:0.21962332725524902
width:15.318, height:5.78, time:0.21962332725524902
width:15.295, height:5.748, time:0.21962332725524902
width:15.294, height:5.745, time:0.23064565658569336
width:15.294, height:5.732, time:0.23064565658569336
width:15.244, height:5.738, time:0.23064565658569336
width:15.244, height:5.727, time:0.23064565658569336
width:15.269, height:5.737, time:0.23064565658569336
width:15.244, height:5.74, time:0.2429506778717041
width:15.243, height:5.74, time:0.2429506778717041
width:15.243, height:5.735, time:0.24645519256591797
