width:14.119, height:5.913, time:0.0
width:13.895, height:6.123, time:0.3233017921447754
width:13.493, height:6.149, time:0.32575178146362305
width:13.844, height:6.146, time:0.32853174209594727
width:13.844, height:6.154, time:0.32853174209594727
width:13.845, height:6.192, time:0.3337588310241699
width:13.845, height:6.202, time:0.3354651927947998
width:13.488, height:6.168, time:0.33809947967529297
width:13.493, height:6.122, time:0.3391239643096924
width:13.844, height:6.15, time:0.3404066562652588
width:13.819, height:6.179, time:0.3439922332763672
width:13.818, height:6.179, time:0.3461730480194092
width:13.507, height:6.186, time:0.34760141372680664
width:13.867, height:6.194, time:0.34832024574279785
width:13.498, height:6.191, time:0.34948182106018066
width:13.844, height:6.185, time:0.35074925422668457
width:13.844, height:6.167, time:0.35535645484924316
width:13.869, height:6.167, time:0.35836005210876465
width:13.87, height:6.217, time:0.3614542484283447
width:13.845, height:6.171, time:0.36515378952026367
width:13.069, height:6.086, time:0.36889076232910156
width:13.715, height:6.109, time:0.3721342086791992
width:13.715, height:6.163, time:0.37682509422302246
width:13.714, height:6.207, time:0.3796865940093994
width:13.82, height:6.16, time:0.3796865940093994
width:13.82, height:6.158, time:0.38365721702575684
width:13.82, height:6.092, time:0.38365721702575684
width:13.795, height:6.116, time:0.38365721702575684
width:13.794, height:6.154, time:0.38365721702575684
width:13.844, height:6.177, time:0.3956630229949951
width:13.845, height:6.181, time:0.39763951301574707
width:13.844, height:6.169, time:0.39979982376098633
width:13.844, height:6.166, time:0.401592493057251
width:13.919, height:6.142, time:0.4061453342437744
width:13.844, height:6.079, time:0.40746068954467773
width:13.742, height:6.104, time:0.41167116165161133
width:13.742, height:6.109, time:0.41282010078430176
width:13.894, height:6.154, time:0.41466522216796875
width:13.868, height:6.125, time:0.4190683364868164
width:13.866, height:6.117, time:0.42035365104675293
width:13.866, height:6.157, time:0.42153048515319824
width:13.842, height:6.151, time:0.42153048515319824
width:13.841, height:6.144, time:0.4250507354736328
width:13.836, height:6.133, time:0.42868781089782715
width:13.842, height:6.156, time:0.43068599700927734
width:13.811, height:6.183, time:0.4316980838775635
width:13.811, height:6.187, time:0.43535590171813965
width:13.842, height:6.218, time:0.43787550926208496
width:13.844, height:6.23, time:0.43787550926208496
width:13.819, height:6.223, time:0.44056272506713867
width:13.87, height:6.184, time:0.4445481300354004
width:13.87, height:6.208, time:0.44613146781921387
width:13.869, height:6.188, time:0.4476039409637451
width:13.699, height:6.184, time:0.45049285888671875
width:13.869, height:6.186, time:0.45049285888671875
width:13.818, height:6.206, time:0.45539164543151855
width:13.818, height:6.222, time:0.45652246475219727
width:13.818, height:6.223, time:0.45934629440307617
width:13.82, height:6.184, time:0.4613461494445801
width:13.819, height:6.173, time:0.4645853042602539
width:13.843, height:6.102, time:0.4672098159790039
width:13.741, height:6.072, time:0.4685227870941162
width:13.766, height:6.066, time:0.47089052200317383
width:13.816, height:6.136, time:0.4750692844390869
width:13.816, height:6.177, time:0.4750692844390869
width:13.817, height:6.203, time:0.4750692844390869
width:13.817, height:6.203, time:0.4789588451385498
width:13.816, height:6.201, time:0.4799654483795166
width:13.794, height:6.123, time:0.4809718132019043
width:13.793, height:6.113, time:0.4809718132019043
width:13.791, height:6.083, time:0.483992338180542
width:13.756, height:6.056, time:0.483992338180542
width:13.747, height:6.029, time:0.483992338180542
width:13.746, height:6.022, time:0.4900083541870117
width:13.75, height:6.04, time:0.4910147190093994
width:13.746, height:6.085, time:0.49459028244018555
width:13.772, height:6.086, time:0.49459028244018555
width:13.747, height:6.083, time:0.49459028244018555
width:13.766, height:6.088, time:0.4970519542694092
width:13.767, height:6.116, time:0.4997596740722656
width:13.716, height:6.181, time:0.5031132698059082
width:13.715, height:6.135, time:0.5063436031341553
width:13.706, height:6.102, time:0.5077240467071533
width:13.715, height:6.11, time:0.5077240467071533
width:13.715, height:6.103, time:0.5077240467071533
width:13.71, height:6.094, time:0.5077240467071533
width:13.694, height:6.031, time:0.5077240467071533
width:13.694, height:5.994, time:0.5222377777099609
width:13.739, height:6.069, time:0.5243966579437256
width:13.716, height:6.067, time:0.5268690586090088
width:13.727, height:6.037, time:0.5318245887756348
width:13.757, height:6.037, time:0.5378925800323486
width:13.73, height:6.023, time:0.5378925800323486
width:13.717, height:5.975, time:0.5415282249450684
width:13.667, height:6.062, time:0.5452966690063477
width:13.666, height:6.091, time:0.5480093955993652
width:13.666, height:6.093, time:0.5490818023681641
width:13.64, height:6.084, time:0.5490818023681641
width:13.64, height:6.094, time:0.5490818023681641
width:13.64, height:6.097, time:0.5490818023681641
width:13.667, height:6.101, time:0.5490818023681641
width:13.643, height:6.026, time:0.557835578918457
width:13.642, height:6.012, time:0.5596704483032227
width:13.641, height:6.013, time:0.5596704483032227
width:13.611, height:6.038, time:0.5647497177124023
width:13.661, height:6.038, time:0.5660626888275146
width:13.647, height:6.028, time:0.5696871280670166
width:13.644, height:6.04, time:0.572089433670044
width:13.643, height:6.031, time:0.5743494033813477
width:13.593, height:6.029, time:0.5767288208007812
width:13.618, height:6.104, time:0.5812687873840332
width:13.618, height:6.093, time:0.5826430320739746
width:13.644, height:6.104, time:0.5865848064422607
width:13.644, height:6.106, time:0.5884606838226318
width:13.644, height:6.109, time:0.5909590721130371
width:13.695, height:6.108, time:0.5925464630126953
width:13.694, height:6.112, time:0.5937654972076416
width:13.694, height:6.091, time:0.5970561504364014
width:13.694, height:6.064, time:0.5998034477233887
width:13.694, height:6.072, time:0.6027462482452393
width:13.693, height:6.081, time:0.6054067611694336
width:13.693, height:6.079, time:0.6079063415527344
width:13.693, height:6.055, time:0.6096770763397217
width:13.694, height:6.054, time:0.6127932071685791
width:13.693, height:6.069, time:0.6158180236816406
width:13.693, height:6.096, time:0.6186714172363281
width:13.692, height:6.052, time:0.6233022212982178
width:13.717, height:6.07, time:0.6247596740722656
width:13.743, height:6.078, time:0.6290948390960693
width:13.74, height:6.027, time:0.6306266784667969
width:13.694, height:6.013, time:0.633526086807251
width:13.72, height:6.038, time:0.6348004341125488
width:13.72, height:6.043, time:0.638822078704834
width:13.72, height:6.064, time:0.6412758827209473
width:13.719, height:6.058, time:0.6426782608032227
width:13.766, height:6.065, time:0.6450982093811035
width:13.793, height:6.07, time:0.6475925445556641
width:13.793, height:6.068, time:0.6486804485321045
width:13.793, height:6.085, time:0.6516215801239014
width:13.766, height:6.051, time:0.6516215801239014
width:13.72, height:6.015, time:0.6572544574737549
width:13.719, height:6.07, time:0.6596777439117432
width:13.719, height:6.076, time:0.6608052253723145
width:13.693, height:6.072, time:0.6626007556915283
width:13.718, height:6.054, time:0.6655435562133789
width:13.718, height:6.108, time:0.6667776107788086
width:13.692, height:6.106, time:0.6695842742919922
width:13.743, height:6.108, time:0.6720833778381348
width:13.719, height:6.116, time:0.6754238605499268
width:13.72, height:6.082, time:0.6768739223480225
width:13.72, height:6.077, time:0.6794235706329346
width:13.72, height:6.057, time:0.6809582710266113
width:13.72, height:6.023, time:0.6836345195770264
width:13.79, height:6.036, time:0.6836345195770264
width:13.791, height:6.051, time:0.6913816928863525
width:13.793, height:6.039, time:0.6926603317260742
width:13.793, height:6.014, time:0.6969561576843262
width:13.765, height:6.019, time:0.7003087997436523
width:13.768, height:6.037, time:0.7003087997436523
width:13.718, height:6.02, time:0.7046279907226562
width:13.693, height:5.987, time:0.7156431674957275
width:13.744, height:6.05, time:0.7156431674957275
width:13.744, height:6.049, time:0.7156431674957275
width:13.719, height:6.049, time:0.7156431674957275
width:13.744, height:6.032, time:0.7192041873931885
width:13.769, height:6.043, time:0.7245159149169922
width:13.744, height:6.023, time:0.7268309593200684
width:13.744, height:6.012, time:0.7268309593200684
width:13.768, height:6.005, time:0.7268309593200684
width:13.743, height:5.982, time:0.7335224151611328
width:13.743, height:6.039, time:0.7372264862060547
width:13.743, height:6.06, time:0.7372264862060547
width:13.721, height:6.03, time:0.7392385005950928
width:13.745, height:6.085, time:0.7392385005950928
width:13.743, height:6.072, time:0.7467758655548096
width:13.744, height:6.055, time:0.7485711574554443
width:13.744, height:6.078, time:0.7515051364898682
width:13.745, height:6.029, time:0.7527546882629395
width:13.745, height:6.001, time:0.7552626132965088
width:13.778, height:5.943, time:0.7577476501464844
width:13.77, height:5.839, time:0.7577476501464844
width:13.745, height:5.894, time:0.7599985599517822
width:13.695, height:5.936, time:0.7599985599517822
width:13.694, height:6.034, time:0.7599985599517822
width:13.744, height:6.03, time:0.7599985599517822
width:13.696, height:6.031, time:0.7599985599517822
width:13.671, height:6.024, time:0.7711663246154785
width:13.671, height:6.031, time:0.7735545635223389
width:13.671, height:5.985, time:0.7757987976074219
width:13.67, height:5.99, time:0.7757987976074219
width:13.62, height:6.001, time:0.7803049087524414
width:13.643, height:6.05, time:0.7803049087524414
width:13.643, height:6.077, time:0.7869136333465576
width:13.642, height:6.091, time:0.788090705871582
width:13.643, height:6.048, time:0.7907638549804688
width:13.692, height:6.044, time:0.7907638549804688
width:13.618, height:6.051, time:0.7936356067657471
width:13.618, height:6.059, time:0.7936356067657471
width:13.643, height:6.084, time:0.7977945804595947
width:13.593, height:6.033, time:0.7997558116912842
width:13.593, height:6.03, time:0.8027622699737549
width:13.567, height:6.043, time:0.8062500953674316
width:13.056, height:6.104, time:0.80727219581604
width:13.54, height:6.063, time:0.811851978302002
width:13.54, height:6.046, time:0.8139758110046387
width:13.541, height:6.042, time:0.8139758110046387
width:13.54, height:6.04, time:0.8152103424072266
width:13.52, height:6.01, time:0.8199911117553711
width:13.495, height:6.044, time:0.8229496479034424
width:13.495, height:6.035, time:0.8242197036743164
width:13.541, height:6.07, time:0.8242197036743164
width:13.566, height:6.073, time:0.826169490814209
width:13.566, height:5.985, time:0.827606201171875
width:13.567, height:5.973, time:0.8307929039001465
width:13.567, height:5.956, time:0.8307929039001465
width:13.567, height:5.956, time:0.8307929039001465
width:13.52, height:6.0, time:0.8355498313903809
width:13.567, height:6.04, time:0.8367383480072021
width:13.567, height:6.048, time:0.840179443359375
width:13.567, height:6.05, time:0.8426024913787842
width:13.566, height:5.989, time:0.8438959121704102
width:13.566, height:6.025, time:0.8479108810424805
width:13.567, height:6.039, time:0.8504180908203125
width:13.592, height:6.039, time:0.8526699542999268
width:13.595, height:5.973, time:0.8554232120513916
width:13.62, height:6.013, time:0.8579254150390625
width:13.641, height:6.005, time:0.8599250316619873
width:13.642, height:6.043, time:0.8632891178131104
width:13.617, height:6.074, time:0.8656830787658691
width:13.545, height:6.077, time:0.8674604892730713
width:13.545, height:6.08, time:0.8720598220825195
width:13.545, height:6.084, time:0.8742704391479492
width:13.545, height:6.048, time:0.8757977485656738
width:13.595, height:6.088, time:0.8802690505981445
width:13.595, height:6.106, time:0.8829240798950195
width:13.569, height:6.119, time:0.8846786022186279
width:13.569, height:6.112, time:0.8877062797546387
width:13.569, height:6.128, time:0.8903207778930664
width:13.569, height:6.143, time:0.8918459415435791
width:13.593, height:6.041, time:0.8952078819274902
width:13.517, height:6.079, time:0.8988926410675049
width:13.517, height:6.117, time:0.9006786346435547
width:13.568, height:6.128, time:0.90193772315979
width:13.594, height:6.095, time:0.9048397541046143
width:13.594, height:6.098, time:0.9075474739074707
width:13.593, height:6.091, time:0.9075474739074707
width:13.592, height:6.099, time:0.9075474739074707
width:13.593, height:6.104, time:0.9140477180480957
width:13.567, height:6.029, time:0.9159631729125977
width:13.617, height:6.032, time:0.9199614524841309
width:13.591, height:6.005, time:0.923424482345581
width:13.56, height:6.026, time:0.924755334854126
width:13.558, height:6.025, time:0.92781662940979
width:13.545, height:5.993, time:0.928821325302124
width:13.557, height:5.969, time:0.9321372509002686
width:13.592, height:5.983, time:0.9367396831512451
width:13.592, height:5.962, time:0.9387078285217285
width:13.592, height:6.04, time:0.9408841133117676
width:13.618, height:6.055, time:0.9408841133117676
width:13.568, height:6.044, time:0.944690465927124
width:13.619, height:6.02, time:0.947737455368042
width:13.643, height:6.032, time:0.947737455368042
width:13.643, height:6.043, time:0.9553728103637695
width:13.668, height:6.048, time:0.9565753936767578
width:13.693, height:6.05, time:0.9576582908630371
width:13.693, height:6.045, time:0.9607069492340088
width:13.744, height:6.027, time:0.9634671211242676
width:13.719, height:5.968, time:0.9664692878723145
width:13.695, height:5.985, time:0.9689037799835205
width:13.791, height:6.066, time:0.9724104404449463
width:13.816, height:6.021, time:0.9736814498901367
width:13.816, height:6.02, time:0.9736814498901367
width:13.841, height:5.995, time:0.9772689342498779
width:13.8, height:5.995, time:0.9802792072296143
width:13.769, height:6.039, time:0.9826035499572754
width:13.769, height:6.03, time:0.9840247631072998
width:13.769, height:6.016, time:0.9872283935546875
width:13.818, height:6.058, time:0.9907491207122803
width:13.792, height:6.072, time:0.9934155941009521
width:13.742, height:6.054, time:0.9961488246917725
width:13.717, height:6.057, time:0.9975559711456299
width:13.767, height:6.071, time:1.000182867050171
width:13.767, height:6.1, time:1.003305196762085
width:13.767, height:6.099, time:1.0044901371002197
width:13.768, height:6.079, time:1.0062344074249268
width:13.743, height:6.086, time:1.0062344074249268
width:13.743, height:6.083, time:1.010462760925293
width:13.743, height:6.079, time:1.012568473815918
width:13.767, height:6.072, time:1.0146234035491943
width:13.769, height:6.093, time:1.0163874626159668
width:13.818, height:6.08, time:1.021489143371582
width:13.768, height:6.004, time:1.0245764255523682
width:13.694, height:6.047, time:1.0294699668884277
width:13.694, height:6.073, time:1.0304701328277588
width:13.694, height:6.075, time:1.0304701328277588
width:13.693, height:6.07, time:1.0377414226531982
width:13.693, height:6.065, time:1.0413930416107178
width:13.744, height:6.054, time:1.043924331665039
width:13.718, height:6.055, time:1.0475473403930664
width:13.718, height:6.079, time:1.0499799251556396
width:13.767, height:6.102, time:1.0509908199310303
width:13.766, height:6.062, time:1.0563793182373047
width:13.766, height:6.089, time:1.0573930740356445
width:13.766, height:6.091, time:1.0573930740356445
width:13.766, height:6.095, time:1.0594162940979004
width:13.791, height:6.095, time:1.060183048248291
width:13.791, height:6.107, time:1.0632424354553223
width:13.767, height:6.101, time:1.0660245418548584
width:13.767, height:6.099, time:1.0676836967468262
width:13.766, height:6.098, time:1.0696232318878174
width:13.741, height:6.123, time:1.0730838775634766
width:13.766, height:6.107, time:1.07608962059021
width:13.766, height:6.106, time:1.0770909786224365
width:13.843, height:6.109, time:1.0805988311767578
width:13.839, height:6.111, time:1.0826051235198975
width:13.839, height:6.109, time:1.0846068859100342
width:13.89, height:6.096, time:1.0869793891906738
width:13.89, height:6.12, time:1.0882396697998047
width:13.836, height:6.154, time:1.0911531448364258
width:13.888, height:6.133, time:1.094160556793213
width:13.871, height:6.067, time:1.0971617698669434
width:13.87, height:6.104, time:1.1001625061035156
width:13.87, height:6.1, time:1.1011648178100586
width:13.87, height:6.121, time:1.1041626930236816
width:13.908, height:6.127, time:1.1041626930236816
width:13.883, height:6.085, time:1.1080291271209717
width:13.884, height:6.087, time:1.1096546649932861
width:13.845, height:6.163, time:1.1116626262664795
width:13.795, height:6.163, time:1.1136600971221924
width:13.84, height:6.135, time:1.1156611442565918
width:13.89, height:6.138, time:1.1186625957489014
width:13.884, height:6.112, time:1.1196677684783936
width:13.83, height:6.081, time:1.1230571269989014
width:13.795, height:6.075, time:1.1247246265411377
width:13.833, height:6.135, time:1.127561330795288
width:13.835, height:6.144, time:1.1286275386810303
width:13.918, height:6.175, time:1.1316039562225342
width:13.918, height:6.156, time:1.1326823234558105
width:13.918, height:6.148, time:1.1326823234558105
width:13.918, height:6.148, time:1.1341266632080078
width:13.918, height:6.156, time:1.135138988494873
width:13.918, height:6.158, time:1.1364057064056396
width:13.944, height:6.16, time:1.1364057064056396
width:13.944, height:6.158, time:1.1387524604797363
width:13.942, height:6.066, time:1.1432232856750488
width:13.942, height:6.077, time:1.1445908546447754
width:13.909, height:6.091, time:1.1492602825164795
width:13.82, height:6.126, time:1.1522619724273682
width:13.82, height:6.126, time:1.1532602310180664
width:13.869, height:6.121, time:1.1542613506317139
width:13.869, height:6.112, time:1.155261516571045
width:13.87, height:6.093, time:1.156294345855713
width:13.869, height:6.073, time:1.1573021411895752
width:13.869, height:6.091, time:1.1573021411895752
width:13.868, height:6.103, time:1.159508228302002
width:13.818, height:6.13, time:1.162492275238037
width:13.794, height:6.127, time:1.1655054092407227
width:13.819, height:6.128, time:1.1687414646148682
width:13.819, height:6.063, time:1.1717429161071777
width:13.819, height:6.043, time:1.1738948822021484
width:13.819, height:6.026, time:1.1768949031829834
width:13.819, height:6.06, time:1.1798951625823975
width:13.881, height:6.093, time:1.1813979148864746
width:13.892, height:6.099, time:1.1844024658203125
width:13.942, height:6.075, time:1.1874027252197266
width:13.994, height:6.079, time:1.190770149230957
width:13.943, height:6.057, time:1.1937839984893799
width:13.867, height:6.081, time:1.1985976696014404
width:13.836, height:6.077, time:1.2016046047210693
width:13.806, height:6.058, time:1.2046074867248535
width:13.791, height:6.033, time:1.2076029777526855
width:13.791, height:6.03, time:1.2107841968536377
width:13.79, height:6.057, time:1.213196039199829
width:13.816, height:6.084, time:1.2163348197937012
width:13.817, height:6.091, time:1.217348575592041
width:13.841, height:6.121, time:1.2202775478363037
width:13.842, height:6.079, time:1.2236571311950684
width:13.818, height:6.04, time:1.224668264389038
width:13.818, height:6.042, time:1.224668264389038
width:13.867, height:6.046, time:1.2267088890075684
width:13.842, height:6.068, time:1.2296066284179688
width:13.842, height:6.071, time:1.2306149005889893
width:13.842, height:6.084, time:1.233614206314087
width:13.842, height:6.014, time:1.2356154918670654
width:13.842, height:5.999, time:1.2376172542572021
width:13.813, height:6.032, time:1.240049123764038
width:13.812, height:6.053, time:1.2410500049591064
width:13.813, height:6.113, time:1.2443079948425293
width:13.817, height:6.141, time:1.2466964721679688
width:13.817, height:6.149, time:1.2497541904449463
width:13.817, height:6.112, time:1.2517542839050293
width:13.767, height:6.115, time:1.2542684078216553
width:13.767, height:6.123, time:1.2572832107543945
width:13.768, height:6.078, time:1.260627031326294
width:13.768, height:6.068, time:1.2613844871520996
width:13.79, height:5.995, time:1.2665255069732666
width:13.77, height:6.043, time:1.269134283065796
width:13.795, height:6.069, time:1.2705960273742676
width:13.795, height:6.069, time:1.2718825340270996
width:13.77, height:6.056, time:1.2718825340270996
width:13.77, height:6.051, time:1.2729449272155762
width:13.766, height:5.941, time:1.2761201858520508
width:13.77, height:5.978, time:1.2777981758117676
width:13.77, height:6.028, time:1.278810977935791
width:13.717, height:6.035, time:1.278810977935791
width:13.771, height:6.04, time:1.279810905456543
width:13.669, height:6.095, time:1.2828547954559326
width:13.72, height:6.141, time:1.2868189811706543
width:13.75, height:6.129, time:1.2898199558258057
width:13.745, height:6.103, time:1.291818380355835
width:13.721, height:6.118, time:1.2950587272644043
width:13.754, height:6.11, time:1.298081874847412
width:13.752, height:6.1, time:1.3010826110839844
width:13.7, height:6.155, time:1.3040826320648193
width:13.7, height:6.156, time:1.3050832748413086
width:13.67, height:6.166, time:1.3087317943572998
width:13.696, height:6.101, time:1.310762882232666
width:13.696, height:6.13, time:1.311763048171997
width:13.72, height:6.16, time:1.314763069152832
width:13.72, height:6.156, time:1.316762924194336
width:13.696, height:6.101, time:1.3187627792358398
width:13.696, height:6.09, time:1.320763111114502
width:13.694, height:6.066, time:1.3227620124816895
width:13.694, height:6.018, time:1.3242502212524414
width:13.67, height:6.073, time:1.3270530700683594
width:13.695, height:6.121, time:1.330137014389038
width:13.668, height:6.123, time:1.331136703491211
width:13.668, height:6.156, time:1.3341364860534668
width:13.693, height:6.183, time:1.33713698387146
width:13.668, height:6.14, time:1.3404607772827148
width:13.668, height:6.139, time:1.3414793014526367
width:13.635, height:6.133, time:1.3444783687591553
width:13.635, height:6.139, time:1.3454790115356445
width:13.636, height:6.156, time:1.3484771251678467
width:13.639, height:6.196, time:1.3514783382415771
width:13.639, height:6.169, time:1.3544776439666748
width:13.634, height:6.106, time:1.3574798107147217
width:13.636, height:6.131, time:1.3637471199035645
width:13.668, height:6.155, time:1.365748643875122
width:13.03, height:6.171, time:1.36875319480896
width:13.031, height:6.159, time:1.3697528839111328
width:13.077, height:6.171, time:1.379913330078125
width:13.099, height:6.175, time:1.3809125423431396
width:13.13, height:6.197, time:1.383702278137207
width:13.125, height:6.184, time:1.3862497806549072
width:13.128, height:6.173, time:1.3892822265625
width:13.121, height:6.205, time:1.3922996520996094
width:13.082, height:6.253, time:1.3932998180389404
width:13.695, height:6.263, time:1.3963000774383545
width:13.694, height:6.25, time:1.3992993831634521
width:13.719, height:6.231, time:1.4022998809814453
width:13.693, height:6.254, time:1.4057116508483887
width:13.743, height:6.245, time:1.4079930782318115
width:13.743, height:6.236, time:1.4089927673339844
width:13.768, height:6.165, time:1.4119930267333984
width:13.381, height:6.153, time:1.4149925708770752
width:13.382, height:6.159, time:1.4159958362579346
width:13.736, height:6.142, time:1.4192004203796387
width:13.733, height:6.185, time:1.4201993942260742
width:13.768, height:6.229, time:1.423201560974121
width:13.793, height:6.212, time:1.4242007732391357
width:13.763, height:6.262, time:1.4272000789642334
width:13.743, height:6.256, time:1.4301996231079102
width:13.742, height:6.225, time:1.431199550628662
width:13.705, height:6.099, time:1.4341998100280762
width:13.714, height:6.154, time:1.437199592590332
width:13.713, height:6.158, time:1.4381999969482422
width:13.669, height:6.155, time:1.4412031173706055
width:13.669, height:6.186, time:1.4422001838684082
width:13.669, height:6.218, time:1.445199728012085
width:13.669, height:6.201, time:1.4484918117523193
width:13.669, height:6.196, time:1.449491262435913
width:13.736, height:6.193, time:1.4524915218353271
width:13.735, height:6.172, time:1.4554920196533203
width:13.702, height:6.151, time:1.4584925174713135
width:13.716, height:6.209, time:1.4614899158477783
width:13.716, height:6.211, time:1.4627337455749512
width:13.716, height:6.153, time:1.4652481079101562
width:13.716, height:6.154, time:1.4682526588439941
width:13.682, height:6.14, time:1.4692530632019043
width:13.688, height:6.248, time:1.4722528457641602
width:13.684, height:6.166, time:1.4757702350616455
width:13.736, height:6.203, time:1.4779503345489502
