width:14.244, height:6.01, time:0.014131307601928711
width:14.314, height:5.973, time:0.01708197593688965
width:14.313, height:5.992, time:0.01958942413330078
width:14.266, height:5.979, time:0.022040367126464844
width:14.269, height:5.982, time:0.023331880569458008
width:14.34, height:5.987, time:0.02851390838623047
width:14.291, height:5.978, time:0.03272104263305664
width:14.242, height:5.969, time:0.03394603729248047
width:14.323, height:5.926, time:0.03394603729248047
width:14.292, height:5.937, time:0.038379669189453125
width:14.242, height:5.908, time:0.04125094413757324
width:14.242, height:5.91, time:0.044096946716308594
width:14.242, height:5.919, time:0.045328378677368164
width:14.218, height:5.932, time:0.04932236671447754
width:14.194, height:5.942, time:0.05242562294006348
width:14.194, height:5.956, time:0.05530071258544922
width:14.268, height:6.01, time:0.05717945098876953
width:14.268, height:6.018, time:0.060101985931396484
width:14.268, height:6.023, time:0.06142091751098633
width:14.299, height:5.983, time:0.0634300708770752
width:14.342, height:6.025, time:0.06527590751647949
width:14.342, height:6.012, time:0.06791353225708008
width:14.342, height:5.986, time:0.06791353225708008
width:13.642, height:5.93, time:0.07287764549255371
width:13.616, height:5.904, time:0.07287764549255371
width:13.642, height:5.935, time:0.0791325569152832
width:13.642, height:5.93, time:0.0791325569152832
width:13.666, height:5.929, time:0.08234333992004395
width:13.666, height:5.937, time:0.08651256561279297
width:13.616, height:5.899, time:0.0883636474609375
width:13.641, height:5.882, time:0.09139657020568848
width:13.693, height:5.903, time:0.09553337097167969
width:14.393, height:5.904, time:0.09712767601013184
width:14.393, height:5.893, time:0.10007691383361816
width:14.393, height:5.891, time:0.10128402709960938
width:14.418, height:5.896, time:0.10432124137878418
width:14.418, height:5.915, time:0.10844087600708008
width:14.468, height:5.88, time:0.11024618148803711
width:14.468, height:5.893, time:0.11024618148803711
width:14.492, height:5.917, time:0.11785626411437988
width:14.492, height:5.923, time:0.11785626411437988
width:14.492, height:5.891, time:0.11986517906188965
width:14.443, height:5.89, time:0.12348794937133789
width:14.393, height:5.887, time:0.12715935707092285
width:14.419, height:5.926, time:0.1292860507965088
width:14.419, height:5.928, time:0.1321871280670166
width:14.418, height:5.899, time:0.1345210075378418
width:14.469, height:5.892, time:0.13641142845153809
width:14.467, height:5.898, time:0.13915514945983887
width:14.417, height:5.886, time:0.1418898105621338
width:14.417, height:5.875, time:0.14297890663146973
width:14.418, height:5.854, time:0.14349794387817383
width:14.466, height:5.887, time:0.14349794387817383
width:14.464, height:5.887, time:0.14349794387817383
width:14.445, height:5.824, time:0.1530134677886963
width:14.392, height:5.834, time:0.1530134677886963
width:14.418, height:5.866, time:0.1530134677886963
width:14.369, height:5.875, time:0.15752220153808594
width:14.369, height:5.864, time:0.15752220153808594
width:14.369, height:5.822, time:0.1614055633544922
width:14.344, height:5.86, time:0.1614055633544922
width:14.344, height:5.867, time:0.1614055633544922
width:14.369, height:5.859, time:0.1614055633544922
width:14.343, height:5.87, time:0.1614055633544922
width:14.368, height:5.899, time:0.1745777130126953
width:14.343, height:5.856, time:0.1745777130126953
width:14.343, height:5.86, time:0.1745777130126953
