width:13.904, height:6.319, time:0.002889871597290039
width:13.469, height:6.324, time:0.20469880104064941
width:13.469, height:6.334, time:0.20769953727722168
width:13.469, height:6.33, time:0.21049261093139648
width:13.444, height:6.302, time:0.21370339393615723
width:13.469, height:6.299, time:0.21672725677490234
width:13.444, height:6.299, time:0.22120261192321777
width:13.444, height:6.272, time:0.22688508033752441
width:13.444, height:6.272, time:0.22782564163208008
width:13.444, height:6.276, time:0.22833514213562012
width:13.444, height:6.272, time:0.2293412685394287
width:13.486, height:6.264, time:0.2321469783782959
width:13.485, height:6.265, time:0.23514676094055176
width:13.486, height:6.27, time:0.23814797401428223
width:13.466, height:6.295, time:0.24115586280822754
width:13.517, height:6.272, time:0.2441551685333252
width:13.486, height:6.243, time:0.2473890781402588
width:13.444, height:6.241, time:0.25038814544677734
width:13.419, height:6.246, time:0.2533893585205078
width:13.443, height:6.239, time:0.25660085678100586
width:13.417, height:6.219, time:0.2587919235229492
width:13.442, height:6.245, time:0.2622261047363281
width:13.442, height:6.245, time:0.2652273178100586
width:13.439, height:6.27, time:0.26822686195373535
width:13.491, height:6.267, time:0.27143096923828125
width:13.464, height:6.27, time:0.27601146697998047
width:13.44, height:6.258, time:0.27901673316955566
width:13.442, height:6.205, time:0.28201723098754883
width:13.37, height:6.123, time:0.2855105400085449
width:13.369, height:6.146, time:0.2868635654449463
width:13.37, height:6.191, time:0.29117369651794434
width:13.345, height:6.184, time:0.2921743392944336
width:13.39, height:6.227, time:0.29717063903808594
width:13.345, height:6.191, time:0.2981715202331543
width:13.344, height:6.207, time:0.30135154724121094
width:13.345, height:6.204, time:0.30435872077941895
width:13.345, height:6.202, time:0.3077504634857178
width:13.356, height:6.23, time:0.3099665641784668
width:13.365, height:6.247, time:0.31197142601013184
width:13.365, height:6.243, time:0.3140544891357422
width:13.364, height:6.254, time:0.31718873977661133
width:13.388, height:6.267, time:0.3202338218688965
width:13.314, height:6.268, time:0.32323312759399414
width:13.315, height:6.244, time:0.3265495300292969
width:13.315, height:6.254, time:0.3290591239929199
width:13.314, height:6.261, time:0.33005785942077637
width:13.365, height:6.278, time:0.33545804023742676
width:13.365, height:6.297, time:0.33797693252563477
width:13.365, height:6.272, time:0.338977575302124
width:13.365, height:6.3, time:0.3425426483154297
width:13.365, height:6.295, time:0.3455498218536377
width:13.315, height:6.31, time:0.34876561164855957
width:13.319, height:6.288, time:0.35091590881347656
width:13.319, height:6.291, time:0.35397791862487793
width:13.319, height:6.286, time:0.3570711612701416
width:13.319, height:6.279, time:0.3600730895996094
width:13.364, height:6.326, time:0.3610868453979492
width:13.315, height:6.306, time:0.3644380569458008
width:13.304, height:6.288, time:0.3654448986053467
width:13.354, height:6.306, time:0.3684656620025635
width:13.379, height:6.306, time:0.37171435356140137
width:13.317, height:6.326, time:0.3743762969970703
width:13.317, height:6.335, time:0.3773837089538574
width:13.343, height:6.296, time:0.3806171417236328
width:13.369, height:6.296, time:0.3806171417236328
width:13.343, height:6.273, time:0.3840975761413574
width:13.339, height:6.304, time:0.3851046562194824
width:13.339, height:6.278, time:0.38811349868774414
width:13.364, height:6.285, time:0.3911283016204834
width:13.364, height:6.287, time:0.39240264892578125
width:13.38, height:6.269, time:0.3951127529144287
width:13.38, height:6.26, time:0.3961141109466553
width:13.343, height:6.272, time:0.3991129398345947
width:13.343, height:6.266, time:0.4001154899597168
width:13.345, height:6.248, time:0.4032633304595947
width:13.407, height:6.252, time:0.4062798023223877
width:13.409, height:6.269, time:0.40772175788879395
width:13.391, height:6.276, time:0.40983128547668457
width:13.391, height:6.278, time:0.4118366241455078
width:13.391, height:6.257, time:0.41483616828918457
width:13.442, height:6.256, time:0.4168374538421631
width:13.467, height:6.262, time:0.4188368320465088
width:13.492, height:6.258, time:0.42183828353881836
width:13.42, height:6.227, time:0.42694973945617676
width:13.469, height:6.239, time:0.42922306060791016
width:13.42, height:6.24, time:0.4348001480102539
width:13.42, height:6.218, time:0.4373798370361328
width:13.421, height:6.195, time:0.4393882751464844
width:13.396, height:6.193, time:0.4393882751464844
width:13.346, height:6.206, time:0.4424283504486084
width:13.386, height:6.266, time:0.45342540740966797
width:13.391, height:6.264, time:0.45342540740966797
width:13.374, height:6.194, time:0.4550907611846924
width:13.417, height:6.26, time:0.45890283584594727
width:13.367, height:6.259, time:0.46175599098205566
width:13.368, height:6.262, time:0.4642603397369385
width:13.368, height:6.257, time:0.4652712345123291
width:13.344, height:6.253, time:0.4684419631958008
width:13.318, height:6.265, time:0.47168755531311035
width:13.344, height:6.264, time:0.47269511222839355
width:13.399, height:6.235, time:0.475696325302124
width:13.344, height:6.271, time:0.4786951541900635
width:13.422, height:6.228, time:0.4814186096191406
width:13.368, height:6.27, time:0.48381853103637695
width:13.392, height:6.255, time:0.4858427047729492
width:13.343, height:6.274, time:0.488492488861084
width:13.318, height:6.274, time:0.4898030757904053
width:13.319, height:6.276, time:0.49227428436279297
width:13.339, height:6.291, time:0.49469995498657227
width:13.339, height:6.288, time:0.4959280490875244
width:13.339, height:6.292, time:0.49977922439575195
width:13.34, height:6.301, time:0.5008437633514404
width:13.314, height:6.315, time:0.5035140514373779
width:13.314, height:6.313, time:0.5048675537109375
width:13.339, height:6.307, time:0.5071883201599121
width:13.338, height:6.312, time:0.5101957321166992
width:13.338, height:6.309, time:0.5112004280090332
width:13.338, height:6.301, time:0.5142238140106201
width:13.338, height:6.316, time:0.5172243118286133
width:13.288, height:6.326, time:0.51822829246521
width:13.292, height:6.344, time:0.5216901302337646
width:13.291, height:6.345, time:0.5227711200714111
width:13.291, height:6.321, time:0.5255463123321533
width:13.291, height:6.336, time:0.5280139446258545
width:13.291, height:6.336, time:0.5300135612487793
width:13.288, height:6.332, time:0.5324478149414062
width:13.288, height:6.334, time:0.5338709354400635
width:13.288, height:6.332, time:0.5362811088562012
width:13.243, height:6.294, time:0.5416512489318848
width:13.287, height:6.318, time:0.5429072380065918
width:13.287, height:6.318, time:0.5429072380065918
width:13.287, height:6.318, time:0.5442261695861816
width:13.262, height:6.332, time:0.5453932285308838
width:13.29, height:6.366, time:0.5505175590515137
width:13.29, height:6.368, time:0.5515275001525879
width:13.287, height:6.378, time:0.5550479888916016
width:13.287, height:6.384, time:0.5550479888916016
width:13.287, height:6.388, time:0.5570542812347412
width:13.243, height:6.385, time:0.5595755577087402
width:13.293, height:6.36, time:0.5625805854797363
width:13.268, height:6.354, time:0.5655806064605713
width:13.268, height:6.329, time:0.568579912185669
width:13.268, height:6.311, time:0.5715804100036621
width:13.268, height:6.328, time:0.5744481086730957
width:13.268, height:6.328, time:0.5759134292602539
width:13.269, height:6.341, time:0.5783915519714355
width:13.294, height:6.326, time:0.5817053318023682
width:13.291, height:6.305, time:0.5849988460540771
width:13.271, height:6.282, time:0.587479829788208
width:13.27, height:6.321, time:0.590505838394165
width:13.245, height:6.318, time:0.5933740139007568
width:13.271, height:6.258, time:0.5963952541351318
width:13.271, height:6.25, time:0.5976481437683105
width:13.218, height:6.282, time:0.6006543636322021
width:13.194, height:6.265, time:0.6055781841278076
width:13.195, height:6.285, time:0.6085927486419678
width:13.245, height:6.286, time:0.6119229793548584
width:13.245, height:6.261, time:0.614473819732666
width:13.244, height:6.267, time:0.6175179481506348
width:13.219, height:6.252, time:0.6209244728088379
width:13.219, height:6.252, time:0.6235053539276123
width:13.194, height:6.252, time:0.6245036125183105
width:13.22, height:6.243, time:0.6280815601348877
width:13.22, height:6.243, time:0.6305980682373047
width:13.22, height:6.243, time:0.6341433525085449
width:13.218, height:6.254, time:0.6371469497680664
width:13.194, height:6.27, time:0.6391637325286865
width:13.194, height:6.262, time:0.6425342559814453
width:13.192, height:6.275, time:0.6448569297790527
width:13.191, height:6.276, time:0.6468632221221924
width:13.144, height:6.272, time:0.6498632431030273
width:13.168, height:6.262, time:0.654604434967041
width:13.145, height:6.215, time:0.6551089286804199
width:13.143, height:6.189, time:0.6589093208312988
width:13.143, height:6.223, time:0.6594164371490479
width:13.168, height:6.242, time:0.6624233722686768
width:13.138, height:6.276, time:0.6654226779937744
width:13.138, height:6.265, time:0.6686325073242188
width:13.088, height:6.268, time:0.671633243560791
width:13.087, height:6.274, time:0.6746346950531006
width:13.094, height:6.279, time:0.6770174503326416
width:13.044, height:6.27, time:0.6800172328948975
width:13.044, height:6.274, time:0.6820180416107178
width:13.044, height:6.265, time:0.6860859394073486
width:13.044, height:6.264, time:0.6900875568389893
width:13.044, height:6.277, time:0.6923480033874512
width:13.044, height:6.27, time:0.6953475475311279
width:13.085, height:6.274, time:0.6983475685119629
width:13.068, height:6.299, time:0.701348066329956
width:13.062, height:6.274, time:0.7043478488922119
width:13.038, height:6.264, time:0.7077443599700928
width:13.067, height:6.27, time:0.7087428569793701
width:12.495, height:6.256, time:0.7117447853088379
width:12.501, height:6.24, time:0.7127430438995361
width:12.561, height:6.188, time:0.7157456874847412
width:12.533, height:6.238, time:0.7177424430847168
width:12.526, height:6.239, time:0.7189085483551025
width:13.118, height:6.228, time:0.7223591804504395
width:13.093, height:6.202, time:0.7253689765930176
width:13.093, height:6.189, time:0.7263696193695068
width:13.119, height:6.196, time:0.7293674945831299
width:13.119, height:6.192, time:0.7303762435913086
width:13.118, height:6.184, time:0.7333760261535645
width:12.477, height:6.189, time:0.7363777160644531
width:12.477, height:6.192, time:0.7377986907958984
width:13.119, height:6.184, time:0.7401587963104248
width:13.119, height:6.184, time:0.7411670684814453
width:13.144, height:6.152, time:0.7445728778839111
width:13.144, height:6.153, time:0.7475733757019043
width:13.189, height:6.163, time:0.750769853591919
width:13.189, height:6.166, time:0.7517704963684082
width:13.144, height:6.145, time:0.754835844039917
width:13.144, height:6.17, time:0.7579503059387207
width:13.195, height:6.156, time:0.760563850402832
width:13.169, height:6.175, time:0.7621259689331055
width:13.17, height:6.158, time:0.7647316455841064
width:13.17, height:6.169, time:0.767448902130127
width:13.17, height:6.165, time:0.7685704231262207
width:13.17, height:6.165, time:0.7716803550720215
width:13.169, height:6.161, time:0.7727203369140625
width:13.17, height:6.157, time:0.7758486270904541
width:13.144, height:6.171, time:0.7784650325775146
width:13.144, height:6.184, time:0.7800319194793701
width:13.144, height:6.185, time:0.7827401161193848
width:13.144, height:6.181, time:0.7837660312652588
width:13.169, height:6.165, time:0.7869088649749756
width:13.168, height:6.152, time:0.7895631790161133
width:13.169, height:6.148, time:0.7911179065704346
width:13.169, height:6.145, time:0.7922539710998535
width:13.169, height:6.148, time:0.7927577495574951
width:13.169, height:6.15, time:0.7938098907470703
width:13.169, height:6.16, time:0.7964224815368652
width:13.144, height:6.157, time:0.7981736660003662
width:13.17, height:6.14, time:0.800757646560669
width:13.17, height:6.108, time:0.8038976192474365
width:13.221, height:6.078, time:0.8070440292358398
width:13.221, height:6.076, time:0.8081259727478027
width:13.264, height:6.133, time:0.8086667060852051
width:13.264, height:6.125, time:0.8166477680206299
width:13.239, height:6.11, time:0.8166477680206299
width:13.194, height:6.123, time:0.8186578750610352
width:13.194, height:6.122, time:0.8186578750610352
width:13.194, height:6.118, time:0.8186578750610352
width:13.194, height:6.113, time:0.8196594715118408
width:13.195, height:6.11, time:0.8211560249328613
width:13.263, height:6.118, time:0.824317216873169
width:13.263, height:6.131, time:0.8290855884552002
width:13.245, height:6.11, time:0.8319640159606934
width:13.27, height:6.123, time:0.8329958915710449
width:13.27, height:6.135, time:0.8359618186950684
width:13.244, height:6.156, time:0.8385884761810303
width:13.269, height:6.167, time:0.8402178287506104
width:13.218, height:6.173, time:0.8431029319763184
width:13.193, height:6.156, time:0.8458161354064941
width:13.219, height:6.158, time:0.8469142913818359
width:13.219, height:6.147, time:0.8518507480621338
width:13.243, height:6.13, time:0.8539283275604248
width:13.219, height:6.148, time:0.8554689884185791
width:13.244, height:6.136, time:0.8584029674530029
width:13.218, height:6.131, time:0.8598394393920898
width:13.243, height:6.134, time:0.8628606796264648
width:12.649, height:6.129, time:0.8651535511016846
width:13.242, height:6.147, time:0.8684229850769043
width:13.242, height:6.141, time:0.8694252967834473
width:13.267, height:6.137, time:0.8694252967834473
width:13.267, height:6.133, time:0.8740518093109131
width:13.216, height:6.133, time:0.8763096332550049
width:12.623, height:6.143, time:0.8773205280303955
width:13.217, height:6.157, time:0.8801918029785156
width:13.216, height:6.15, time:0.8837194442749023
width:13.217, height:6.154, time:0.8837194442749023
width:13.216, height:6.156, time:0.8863050937652588
width:13.217, height:6.162, time:0.8900177478790283
width:13.216, height:6.15, time:0.8936479091644287
width:13.216, height:6.152, time:0.8946499824523926
width:13.216, height:6.191, time:0.8977000713348389
width:13.217, height:6.202, time:0.9008972644805908
width:13.217, height:6.21, time:0.9008972644805908
width:13.217, height:6.18, time:0.9032812118530273
width:13.218, height:6.171, time:0.9079916477203369
width:13.244, height:6.169, time:0.9083943367004395
width:13.244, height:6.189, time:0.9131350517272949
width:13.244, height:6.189, time:0.91683030128479
width:13.27, height:6.178, time:0.9196979999542236
width:13.244, height:6.164, time:0.9234387874603271
width:13.269, height:6.198, time:0.9260504245758057
width:13.269, height:6.205, time:0.9286670684814453
width:13.269, height:6.207, time:0.9300820827484131
width:13.269, height:6.207, time:0.9300820827484131
width:13.269, height:6.211, time:0.932096004486084
width:13.269, height:6.214, time:0.9345705509185791
width:13.293, height:6.203, time:0.9366946220397949
width:13.292, height:6.202, time:0.9409387111663818
width:13.268, height:6.214, time:0.9420473575592041
width:13.293, height:6.203, time:0.9452686309814453
width:13.266, height:6.2, time:0.947887659072876
width:13.266, height:6.195, time:0.9508745670318604
width:13.316, height:6.201, time:0.9553983211517334
width:13.266, height:6.201, time:0.9564483165740967
width:13.267, height:6.201, time:0.9597463607788086
width:13.319, height:6.226, time:0.9617588520050049
width:13.319, height:6.204, time:0.9679553508758545
width:13.319, height:6.202, time:0.9690144062042236
width:13.344, height:6.218, time:0.9732623100280762
width:13.319, height:6.201, time:0.9765381813049316
width:13.319, height:6.206, time:0.9779372215270996
width:13.319, height:6.21, time:0.980546236038208
width:13.344, height:6.212, time:0.9841275215148926
width:13.294, height:6.227, time:0.9868438243865967
width:13.32, height:6.199, time:0.9897193908691406
width:13.32, height:6.205, time:0.9928946495056152
width:13.32, height:6.203, time:0.9942269325256348
width:13.32, height:6.199, time:0.9942269325256348
width:13.32, height:6.203, time:0.9998824596405029
width:13.365, height:6.226, time:1.0040528774261475
width:13.34, height:6.233, time:1.0040528774261475
width:13.369, height:6.256, time:1.0082943439483643
width:13.369, height:6.253, time:1.0113472938537598
width:13.369, height:6.257, time:1.0123469829559326
width:13.395, height:6.231, time:1.0156915187835693
width:13.395, height:6.248, time:1.018691062927246
width:13.369, height:6.246, time:1.018691062927246
width:13.369, height:6.219, time:1.0222997665405273
width:13.344, height:6.192, time:1.0259160995483398
width:13.344, height:6.186, time:1.026921033859253
width:13.438, height:6.226, time:1.0292270183563232
width:13.387, height:6.224, time:1.0331230163574219
width:13.442, height:6.22, time:1.0357961654663086
width:13.442, height:6.23, time:1.0374135971069336
width:13.443, height:6.223, time:1.0415301322937012
width:13.443, height:6.225, time:1.042574405670166
width:13.417, height:6.225, time:1.045581579208374
width:13.417, height:6.207, time:1.0482885837554932
width:13.416, height:6.205, time:1.0517783164978027
width:13.417, height:6.214, time:1.0552563667297363
width:13.443, height:6.194, time:1.0592312812805176
width:13.389, height:6.195, time:1.0602357387542725
width:13.443, height:6.202, time:1.0639207363128662
width:13.364, height:6.224, time:1.0665733814239502
width:13.364, height:6.226, time:1.067880392074585
width:13.364, height:6.22, time:1.0721309185028076
width:13.389, height:6.224, time:1.0747594833374023
width:13.388, height:6.224, time:1.0747594833374023
width:12.979, height:6.22, time:1.0797595977783203
width:12.983, height:6.199, time:1.080761194229126
width:13.003, height:6.191, time:1.0838935375213623
width:13.466, height:6.198, time:1.0868680477142334
width:13.467, height:6.204, time:1.0878877639770508
width:13.467, height:6.198, time:1.0902657508850098
width:13.467, height:6.198, time:1.0914418697357178
width:13.442, height:6.196, time:1.094414472579956
width:13.467, height:6.204, time:1.097421407699585
width:13.391, height:6.199, time:1.0984196662902832
width:13.494, height:6.202, time:1.0984196662902832
width:13.442, height:6.214, time:1.1057538986206055
width:13.493, height:6.198, time:1.1081807613372803
width:13.469, height:6.202, time:1.1081807613372803
width:13.469, height:6.168, time:1.1126861572265625
width:13.469, height:6.227, time:1.1158828735351562
width:13.469, height:6.221, time:1.1170015335083008
width:13.495, height:6.169, time:1.119523286819458
width:13.546, height:6.167, time:1.1230158805847168
width:13.546, height:6.173, time:1.1259355545043945
width:13.57, height:6.172, time:1.1281423568725586
width:13.57, height:6.172, time:1.1302731037139893
width:13.571, height:6.168, time:1.1349246501922607
width:13.571, height:6.173, time:1.1359226703643799
width:13.571, height:6.171, time:1.1368646621704102
width:13.57, height:6.173, time:1.1378803253173828
width:13.544, height:6.202, time:1.1383874416351318
width:13.544, height:6.214, time:1.141796588897705
width:13.543, height:6.225, time:1.149949550628662
width:13.543, height:6.218, time:1.149949550628662
width:13.568, height:6.218, time:1.149949550628662
width:13.568, height:6.226, time:1.1554534435272217
width:13.568, height:6.232, time:1.1554534435272217
width:13.593, height:6.236, time:1.1579513549804688
width:13.568, height:6.241, time:1.1631224155426025
width:13.543, height:6.266, time:1.166757345199585
width:13.568, height:6.27, time:1.166757345199585
width:13.568, height:6.285, time:1.166757345199585
width:13.591, height:6.286, time:1.171642541885376
width:13.592, height:6.285, time:1.1749460697174072
width:13.642, height:6.305, time:1.1774895191192627
width:13.668, height:6.312, time:1.1808302402496338
width:13.693, height:6.318, time:1.181830644607544
width:13.692, height:6.286, time:1.185021162033081
width:13.717, height:6.282, time:1.188086986541748
width:13.717, height:6.288, time:1.1890947818756104
width:13.692, height:6.298, time:1.1917872428894043
width:13.641, height:6.306, time:1.194389820098877
width:13.616, height:6.303, time:1.1953895092010498
width:13.605, height:6.288, time:1.1973905563354492
width:13.581, height:6.28, time:1.2015526294708252
width:13.583, height:6.289, time:1.2032573223114014
width:13.583, height:6.315, time:1.2056806087493896
width:13.617, height:6.322, time:1.2067444324493408
width:13.592, height:6.322, time:1.2094166278839111
width:13.642, height:6.312, time:1.212886095046997
width:13.644, height:6.272, time:1.2160193920135498
width:13.619, height:6.241, time:1.217026710510254
width:13.618, height:6.257, time:1.2190282344818115
width:13.667, height:6.29, time:1.2190282344818115
width:13.636, height:6.32, time:1.2258903980255127
width:13.586, height:6.32, time:1.2270324230194092
width:13.585, height:6.309, time:1.22977614402771
width:13.585, height:6.307, time:1.2309305667877197
width:13.561, height:6.301, time:1.2339797019958496
width:13.561, height:6.313, time:1.2359819412231445
width:13.561, height:6.315, time:1.2378935813903809
width:13.559, height:6.298, time:1.2411584854125977
width:13.534, height:6.309, time:1.243607521057129
width:13.534, height:6.299, time:1.2472429275512695
width:13.567, height:6.328, time:1.2502429485321045
width:13.567, height:6.332, time:1.2517130374908447
width:13.567, height:6.332, time:1.2517130374908447
width:13.537, height:6.326, time:1.2527503967285156
width:13.564, height:6.314, time:1.2579479217529297
width:13.537, height:6.295, time:1.2579479217529297
width:13.484, height:6.281, time:1.2579479217529297
width:13.489, height:6.292, time:1.2579479217529297
width:13.513, height:6.289, time:1.2579479217529297
width:13.513, height:6.291, time:1.273820400238037
width:13.515, height:6.297, time:1.273820400238037
width:13.515, height:6.301, time:1.2748231887817383
width:13.515, height:6.314, time:1.2758216857910156
width:13.538, height:6.324, time:1.2808189392089844
width:13.538, height:6.322, time:1.281830072402954
width:13.514, height:6.313, time:1.2848222255706787
width:13.465, height:6.291, time:1.2878210544586182
width:13.488, height:6.276, time:1.2908360958099365
width:13.415, height:6.27, time:1.2925052642822266
width:13.415, height:6.285, time:1.297271490097046
width:13.442, height:6.279, time:1.300276517868042
width:13.468, height:6.277, time:1.3012771606445312
width:13.442, height:6.271, time:1.3037617206573486
width:13.443, height:6.266, time:1.3047692775726318
width:13.443, height:6.273, time:1.30576753616333
width:13.337, height:6.314, time:1.3101494312286377
width:13.362, height:6.305, time:1.3101494312286377
width:13.342, height:6.327, time:1.3170661926269531
width:13.343, height:6.337, time:1.3200008869171143
width:13.343, height:6.336, time:1.3210053443908691
width:13.294, height:6.328, time:1.3210053443908691
width:13.318, height:6.331, time:1.3230056762695312
width:13.318, height:6.331, time:1.3236041069030762
width:13.241, height:6.336, time:1.3263270854949951
width:13.291, height:6.34, time:1.3296301364898682
width:13.343, height:6.339, time:1.3329408168792725
width:13.317, height:6.333, time:1.3359458446502686
width:13.317, height:6.344, time:1.3369464874267578
width:13.316, height:6.334, time:1.3417561054229736
width:13.343, height:6.336, time:1.3428168296813965
width:13.343, height:6.341, time:1.3448231220245361
width:13.319, height:6.351, time:1.34873366355896
width:13.345, height:6.37, time:1.3520219326019287
width:13.319, height:6.449, time:1.3520219326019287
width:13.319, height:6.452, time:1.3560459613800049
width:13.243, height:6.49, time:1.3590948581695557
width:13.243, height:6.429, time:1.3611199855804443
width:13.243, height:6.418, time:1.363119125366211
width:13.243, height:6.386, time:1.365638017654419
width:13.218, height:6.405, time:1.367635726928711
width:13.244, height:6.388, time:1.3715684413909912
width:13.244, height:6.369, time:1.3749325275421143
width:13.269, height:6.368, time:1.3771448135375977
width:13.243, height:6.359, time:1.380573034286499
width:13.243, height:6.359, time:1.3815879821777344
width:13.237, height:6.351, time:1.3845796585083008
width:13.245, height:6.342, time:1.3857555389404297
width:13.27, height:6.334, time:1.3922898769378662
width:13.27, height:6.312, time:1.393294334411621
width:13.27, height:6.318, time:1.3962268829345703
width:13.27, height:6.335, time:1.3992316722869873
width:13.269, height:6.335, time:1.4002320766448975
width:13.269, height:6.331, time:1.4017915725708008
width:13.294, height:6.32, time:1.4028029441833496
width:13.294, height:6.317, time:1.4040164947509766
width:13.294, height:6.297, time:1.4070420265197754
width:13.244, height:6.284, time:1.409529447555542
width:13.244, height:6.263, time:1.412534236907959
width:13.269, height:6.272, time:1.413534164428711
width:13.269, height:6.239, time:1.416832685470581
width:13.269, height:6.235, time:1.417832851409912
width:13.308, height:6.239, time:1.419832706451416
width:13.31, height:6.232, time:1.4233863353729248
width:13.317, height:6.241, time:1.4249539375305176
width:13.317, height:6.265, time:1.4272055625915527
width:13.317, height:6.267, time:1.4292197227478027
width:13.317, height:6.257, time:1.431051254272461
width:13.317, height:6.243, time:1.4322006702423096
width:13.317, height:6.245, time:1.4322006702423096
width:13.342, height:6.249, time:1.4388313293457031
width:13.342, height:6.25, time:1.4398376941680908
width:13.342, height:6.247, time:1.4428367614746094
width:13.342, height:6.245, time:1.4443509578704834
width:13.342, height:6.241, time:1.4467368125915527
width:13.342, height:6.249, time:1.449841022491455
width:13.342, height:6.253, time:1.450840950012207
width:13.342, height:6.252, time:1.4521784782409668
width:13.317, height:6.25, time:1.4531877040863037
width:13.317, height:6.247, time:1.454192876815796
width:13.394, height:6.247, time:1.4590835571289062
width:13.368, height:6.243, time:1.4621143341064453
width:13.444, height:6.243, time:1.4653148651123047
width:13.494, height:6.225, time:1.4653148651123047
width:13.444, height:6.225, time:1.4727683067321777
width:13.418, height:6.222, time:1.475768804550171
width:13.367, height:6.225, time:1.4779422283172607
width:13.366, height:6.216, time:1.4779422283172607
width:13.342, height:6.214, time:1.4779422283172607
width:13.391, height:6.224, time:1.4878039360046387
width:13.391, height:6.229, time:1.4878039360046387
width:13.414, height:6.237, time:1.4913384914398193
width:13.364, height:6.249, time:1.493483543395996
width:13.39, height:6.245, time:1.4990758895874023
width:13.418, height:6.24, time:1.5003087520599365
width:13.417, height:6.253, time:1.5025062561035156
width:13.417, height:6.255, time:1.5051534175872803
width:13.417, height:6.257, time:1.5068137645721436
width:13.392, height:6.24, time:1.5098237991333008
width:13.366, height:6.247, time:1.5150854587554932
width:13.367, height:6.249, time:1.5159730911254883
width:13.341, height:6.255, time:1.5189931392669678
width:13.391, height:6.232, time:1.5209927558898926
width:13.367, height:6.24, time:1.5249948501586914
width:13.392, height:6.251, time:1.527268409729004
width:13.392, height:6.247, time:1.5286667346954346
width:13.391, height:6.263, time:1.5321323871612549
width:13.391, height:6.263, time:1.5321323871612549
