15.692,5.724,0.005676985
15.692,5.691,0.006196022
15.642,5.657,0.007372618
15.642,5.661,0.007877827
15.642,5.682,0.007877827
15.642,5.705,0.007877827
15.667,5.749,0.007877827
15.692,5.718,0.016486168
15.617,5.713,0.019990683
15.592,5.715,0.019990683
15.617,5.718,0.019990683
15.592,5.744,0.030763388
15.617,5.744,0.033032179
15.591,5.736,0.034892082
15.591,5.728,0.037920237
15.566,5.661,0.04080677
15.567,5.711,0.04080677
15.592,5.734,0.047234297
15.566,5.732,0.049988985
15.542,5.738,0.049988985
15.516,5.726,0.049988985
15.566,5.769,0.049988985
15.566,5.77,0.062998533
15.566,5.77,0.062998533
15.49,5.722,0.064328194
15.465,5.744,0.064328194
15.492,5.753,0.064328194
15.493,5.774,0.064328194
15.467,5.759,0.079457283
15.467,5.759,0.079457283
15.537,5.784,0.079457283
15.467,5.807,0.079457283
15.493,5.796,0.079457283
15.541,5.802,0.079457283
15.468,5.788,0.0939641
15.567,5.809,0.0939641
15.493,5.815,0.0939641
15.542,5.814,0.0939641
15.443,5.811,0.0939641
15.442,5.834,0.0939641
15.443,5.832,0.0939641
15.468,5.857,0.10960412
15.443,5.825,0.112119913
15.443,5.819,0.112119913
15.562,5.755,0.112119913
15.519,5.771,0.12012887
15.519,5.774,0.123716831
15.444,5.778,0.128486872
15.469,5.817,0.129816771
15.418,5.823,0.129816771
15.418,5.803,0.129816771
15.443,5.805,0.129816771
15.443,5.805,0.129816771
15.443,5.776,0.142616749
15.494,5.746,0.145346403
15.419,5.755,0.145346403
15.469,5.757,0.145346403
15.493,5.773,0.145346403
15.494,5.801,0.145346403
15.492,5.787,0.154663563
15.393,5.774,0.157104254
15.465,5.793,0.157104254
15.367,5.792,0.161762953
15.342,5.805,0.162845612
15.37,5.769,0.162845612
15.429,5.763,0.162845612
15.367,5.691,0.162845612
15.342,5.803,0.172853947
15.369,5.805,0.172853947
15.317,5.805,0.172853947
15.292,5.798,0.17999959
15.291,5.792,0.17999959
15.266,5.794,0.17999959
15.265,5.784,0.17999959
15.241,5.815,0.188588381
15.24,5.83,0.189860582
15.266,5.803,0.189860582
15.241,5.813,0.194958687
15.241,5.821,0.194958687
15.241,5.796,0.194958687
15.215,5.713,0.194958687
15.216,5.747,0.204489946
15.216,5.761,0.206009626
15.189,5.767,0.206009626
15.19,5.761,0.206009626
15.165,5.761,0.213263035
15.166,5.753,0.213263035
15.141,5.753,0.213263035
15.141,5.815,0.221138
15.141,5.801,0.222904444
15.17,5.742,0.222904444
15.102,5.7,0.228220701
15.015,5.664,0.228220701
15.015,5.672,0.228220701
15.015,5.688,0.228220701
15.069,5.778,0.235762358
15.093,5.795,0.237009287
15.093,5.791,0.237009287
15.017,5.753,0.237009287
15.066,5.77,0.237009287
15.065,5.774,0.237009287
15.045,5.714,0.249366045
15.02,5.722,0.251870394
15.029,5.745,0.251870394
15.032,5.768,0.251870394
14.987,5.776,0.251870394
14.919,5.718,0.262930632
14.917,5.752,0.26793623
14.893,5.803,0.269538641
14.892,5.781,0.269538641
14.892,5.759,0.269538641
14.866,5.749,0.278135061
14.866,5.748,0.2797575
14.842,5.709,0.2797575
14.817,5.73,0.2837677
14.817,5.738,0.2837677
14.741,5.759,0.2837677
14.741,5.788,0.2837677
14.717,5.788,0.2837677
14.815,5.735,0.2837677
14.815,5.737,0.2837677
14.742,5.749,0.299405813
14.742,5.751,0.303426743
14.742,5.749,0.304824591
14.741,5.747,0.306476116
14.766,5.73,0.309190989
