29.58172883,1.399,12.5,0,3399
31.12318099,2.399,12.5,343.3,5399
34.8704295,4.399,12.5,980.8,7400
44.36664327,6.4,12.5,1593.8,9400
55.98615311,8.4,12.5,2182.3,11400
68.13974357,10.4,12.5,2819.8,13400
72.39067785,12.4,12.5,3408.3,15400
56.93707712,14.4,12.5,4045.8,17400
47.83599617,16.4,12.5,4634.3,19400
45.81691094,18.4,12.5,5271.8,21400
45.22638278,20.4,12.5,5884.8,23400
45.3001988,22.4,12.5,6473.3,25400
45.3696727,24.4,12.5,7110.8,27400
45.48690991,26.4,12.5,7699.3,29400
45.86901636,28.4,12.5,8336.8,31400
46.04704323,30.4,12.5,8925.3,33400
46.01230628,32.4,12.5,9562.8,35400
45.89506907,34.4,12.5,10175.8,37400
45.75177916,36.4,12.5,10788.8,39400
45.69533161,38.4,12.5,11401.7,41400
45.87335848,40.4,12.5,11990.2,43400
45.55204169,42.4,12.5,12627.7,45400
45.36098847,44.4,12.5,13216.2,47400
45.3219094,46.4,12.5,13853.7,49400
45.00927684,48.4,12.5,14466.7,51400
44.93980294,50.4,12.5,15079.7,53400
44.81822362,52.4,12.5,15692.7,55400
44.47953835,54.4,12.5,16256.6,57400
44.47953835,56.4,12.5,16845.1,59400
44.40138022,58.4,12.5,17458.1,61400
44.47519623,60.4,12.5,18071.1,63400
44.57940709,62.4,12.5,18708.6,65400
44.28848513,64.4,12.5,19297,67400
44.29282725,66.4,12.5,19934.5,69400
44.1886164,68.4,12.5,20523,71400
44.22769546,70.4,12.5,21136,73400
44.12782673,72.4,12.5,21749,75400
44.13216885,74.4,12.5,22362,77400
44.47953835,76.4,12.5,22999.5,79400
44.22335335,78.4,12.5,23588,81400
43.69795697,80.4,12.5,24225.5,83400
43.81085206,82.4,12.5,24813.9,85400
44.04966859,84.4,12.5,25451.4,87400
43.99322105,86.4,12.5,26039.9,89400
43.86295749,88.4,12.5,26652.9,91400
43.73703604,90.4,12.5,27290.4,93400
43.38532442,92.4,12.5,27878.9,95400
43.28111357,94.4,12.5,28516.4,97400
