23.619,6.744,0.001006603
23.619,6.743,0.004006386
23.619,6.743,0.005056143
23.619,6.745,0.005056143
23.619,6.745,0.007062197
23.619,6.745,0.010066509
23.619,6.745,0.013062239
23.619,6.745,0.01756072
23.619,6.745,0.021175385
23.619,6.748,0.02334404
23.619,6.749,0.024731159
23.619,6.749,0.027741909
23.619,6.751,0.03115201
23.619,6.751,0.033372641
23.619,6.749,0.038550854
23.619,6.752,0.041226387
23.619,6.753,0.043237686
23.619,6.756,0.045606375
23.594,6.757,0.047127247
23.594,6.757,0.049661875
23.594,6.756,0.052684784
23.594,6.748,0.055899143
23.594,6.743,0.056899786
23.594,6.739,0.05892086
23.594,6.734,0.062244415
23.594,6.734,0.063426971
23.594,6.734,0.067108154
23.594,6.732,0.069887638
23.569,6.732,0.071273565
23.594,6.732,0.073961735
23.594,6.732,0.075995922
23.569,6.73,0.07698822
23.593,6.734,0.08081007
23.594,6.736,0.081810713
23.569,6.734,0.084922314
23.569,6.734,0.087059259
23.569,6.734,0.088067532
23.569,6.73,0.091566086
23.569,6.73,0.092564344
23.568,6.728,0.09556675
23.568,6.726,0.096565008
23.568,6.726,0.09905839
23.568,6.724,0.101152658
23.568,6.722,0.103153229
23.568,6.722,0.106281281
23.568,6.722,0.10729003
23.568,6.722,0.110779047
23.568,6.726,0.113656998
23.568,6.728,0.116908073
23.568,6.728,0.118096352
23.568,6.732,0.120912075
23.569,6.734,0.123914719
23.569,6.741,0.126939297
23.569,6.744,0.129938602
23.569,6.747,0.133270264
23.569,6.746,0.136278629
23.569,6.737,0.141050339
23.569,6.737,0.14204216
23.569,6.732,0.145047903
23.569,6.732,0.146049738
23.569,6.734,0.146049738
23.569,6.732,0.14823246
23.568,6.728,0.150240898
23.568,6.729,0.153239012
23.569,6.729,0.155240059
23.569,6.728,0.157752275
23.568,6.731,0.161034584
23.569,6.733,0.162039757
23.569,6.735,0.162039757
23.618,6.736,0.164040089
23.618,6.739,0.167043686
23.618,6.739,0.169759035
23.618,6.741,0.173236847
23.593,6.739,0.174311399
23.593,6.739,0.174311399
23.593,6.728,0.176320076
23.594,6.749,0.180955648
23.618,6.741,0.18595624
23.618,6.749,0.188958883
23.618,6.745,0.19015789
23.618,6.712,0.192466259
23.617,6.741,0.197930574
23.617,6.757,0.199059248
23.567,6.747,0.20206666
23.493,6.689,0.205064774
23.517,6.732,0.208167553
23.518,6.729,0.209173203
23.251,6.701,0.212181091
23.342,6.723,0.214613199
23.44,6.696,0.217611551
23.44,6.681,0.218613386
23.492,6.692,0.221419573
23.542,6.643,0.224426985
23.592,6.647,0.225426435
23.592,6.661,0.229427338
23.616,6.673,0.232292175
23.592,6.66,0.235358
23.592,6.658,0.238037109
23.592,6.644,0.240634441
23.567,6.64,0.241648436
23.592,6.648,0.247168064
23.587,6.65,0.249322891
23.586,6.663,0.251332521
23.565,6.669,0.2533288
23.565,6.685,0.256510735
23.565,6.698,0.258019686
23.589,6.71,0.260492563
23.59,6.707,0.261504173
23.566,6.714,0.266776323
23.59,6.723,0.269919157
23.589,6.716,0.272919416
23.589,6.716,0.273934603
23.59,6.725,0.27694273
23.59,6.721,0.279942989
23.641,6.721,0.283046246
23.615,6.723,0.285896301
23.615,6.714,0.288894892
23.615,6.714,0.289895773
23.64,6.717,0.292894363
23.64,6.721,0.294024467
23.666,6.711,0.296544075
23.665,6.711,0.297546148
23.665,6.716,0.300544024
23.665,6.729,0.301549435
23.665,6.73,0.305264473
23.691,6.73,0.30760622
23.691,6.724,0.30896616
23.743,6.73,0.311979055
23.719,6.741,0.313114643
